Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
-,-,GlobalT,-,986.21,-1.38,1340.33,0.0,118.04,0.46,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2021-02-18,-,0,-
1411,-61,deleted_user_6305131,-,986.09,-1.67,1279.73,0.0,97.88,0.56,14,0.0,0,0.0,10,0.0,4,0.0,0.0,0.0,2026-01-19,-,0,-
1412,-63,Xirf,-,985.67,-5.53,1224.87,-9.83,79.73,-1.43,28,3.0,11,0.0,17,3.0,0,0.0,39.29,-4.71,2026-07-05,-,0,-
-,-,Neyragrat,-,985.59,-1.6,1292.52,0.0,102.31,0.53,15,0.0,3,0.0,12,0.0,0,0.0,20.0,0.0,2023-01-15,-,0,-
-,-,Xela1988,-,984.01,-2.6,1174.68,0.0,63.56,0.87,53,0.0,12,0.0,41,0.0,0,0.0,22.64,0.0,2025-01-29,-,0,1184.0
-,-,Nyita,-,983.99,-1.61,1287.65,0.0,101.22,0.54,19,0.0,4,0.0,15,0.0,0,0.0,21.05,0.0,2023-01-15,-,0,-
1413,-62,Mathilda,-,983.99,-1.8,1256.92,0.0,90.98,0.6,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2025-12-12,-,0,-
-,-,monads,-,983.66,-1.43,1326.6,0.0,114.31,0.48,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2020-03-16,-,0,-
-,-,TbeDataGuy,-,983.5,-2.03,1225.62,0.0,80.71,0.68,30,0.0,5,0.0,25,0.0,0,0.0,16.67,0.0,2024-04-04,-,0,-
-,-,Gyrocopter,-,983.31,-1.48,1315.32,0.0,110.67,0.49,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2021-03-02,-,0,-
-,-,ijthegreat,-,983.23,-1.38,1337.98,0.0,118.25,0.46,12,0.0,0,0.0,9,0.0,3,0.0,0.0,0.0,2020-11-25,-,0,-
-,-,Paeoc,BR,983.08,-1.26,1370.35,0.0,129.09,0.42,9,0.0,4,0.0,5,0.0,0,0.0,44.44,0.0,2023-04-11,-,0,-
-,-,flautert,-,982.57,-0.86,1551.88,0.0,189.77,0.29,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,anakbawang,-,982.57,-1.34,1348.6,0.0,122.01,0.45,23,0.0,6,0.0,17,0.0,0,0.0,26.09,0.0,2018-05-12,-,0,-
-,-,krull007,-,982.3,-1.28,1364.83,0.0,127.51,0.43,18,0.0,7,0.0,11,0.0,0,0.0,38.89,0.0,2019-09-30,-,0,-
-,-,DrunkenPete,-,982.07,-2.09,1216.57,0.0,78.17,0.7,30,0.0,5,0.0,25,0.0,0,0.0,16.67,0.0,2025-02-03,-,0,1184.0
-,-,Maraxus,-,981.92,-1.89,1241.6,0.0,86.56,0.63,36,0.0,10,0.0,26,0.0,0,0.0,27.78,0.0,2020-12-06,-,0,-
-,-,salmonpizza,-,981.57,-2.04,1225.19,0.0,81.21,0.68,44,0.0,11,0.0,31,0.0,2,0.0,25.0,0.0,2022-02-20,-,0,-
-,-,OxyGee,-,981.03,-2.07,1222.7,0.0,80.56,0.69,72,0.0,16,0.0,55,0.0,1,0.0,22.22,0.0,2021-02-14,-,0,-
1414,-61,S.C.U.D.,-,979.92,-2.12,1211.82,0.0,77.3,0.71,33,0.0,5,0.0,23,0.0,5,0.0,15.15,0.0,2025-12-01,-,0,1067.0
-,-,SpillisWillis,-,979.86,-2.48,1178.07,0.0,66.07,0.83,42,0.0,8,0.0,34,0.0,0,0.0,19.05,0.0,2025-08-31,-,0,1177.0
-,-,eotta,-,978.63,-2.54,1171.85,0.0,64.41,0.85,60,0.0,14,0.0,45,0.0,1,0.0,23.33,0.0,2024-10-31,-,0,-
-,-,KaiMorten,-,978.59,-2.16,1205.58,0.0,75.67,0.72,28,0.0,6,0.0,22,0.0,0,0.0,21.43,0.0,2025-01-31,-,0,1184.0
-,-,loggum,-,978.46,-1.74,1260.45,0.0,94.0,0.58,30,0.0,8,0.0,21,0.0,1,0.0,26.67,0.0,2020-03-30,-,0,-
-,-,Nethrix,-,978.21,-1.18,1393.85,0.0,138.55,0.39,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-08-24,-,0,-
-,-,KingBilly,-,977.95,-1.98,1226.38,0.0,82.81,0.66,30,0.0,6,0.0,24,0.0,0,0.0,20.0,0.0,2024-02-23,-,0,-
-,-,HnNAdventures,-,977.84,-3.35,1124.8,0.0,48.99,1.12,311,0.0,61,0.0,250,0.0,0,0.0,19.61,0.0,2024-02-23,-,0,-
-,-,DecMoon,FR,977.49,-4.11,1106.02,0.0,42.84,1.37,350,0.0,74,0.0,273,0.0,3,0.0,21.14,0.0,2024-04-14,-,0,-
-,-,Dashing,-,976.81,-2.11,1209.1,0.0,77.43,0.7,72,0.0,20,0.0,50,0.0,2,0.0,27.78,0.0,2020-09-27,-,0,-
-,-,T_error,-,976.77,-3.17,1135.55,0.0,52.92,1.06,243,0.0,56,0.0,184,0.0,3,0.0,23.05,0.0,2023-01-22,-,0,-
1415,-63,Moskbnea,-,976.61,-5.74,1063.34,-4.18,28.91,0.52,602,23.0,116,4.0,485,19.0,1,0.0,19.27,-0.07,2026-08-18,-,0,1057.0
-,-,DaveBG,-,974.95,-1.09,1422.28,0.0,149.11,0.36,8,0.0,2,0.0,5,0.0,1,0.0,25.0,0.0,2022-01-01,-,0,-
-,-,Badavan,-,974.75,-1.53,1294.61,0.0,106.62,0.51,21,0.0,8,0.0,12,0.0,1,0.0,38.1,0.0,2024-02-23,-,0,-
-,-,rvanloon,-,974.7,-2.31,1188.43,0.0,71.24,0.77,72,0.0,17,0.0,55,0.0,0,0.0,23.61,0.0,2021-02-15,-,0,-
-,-,Emir,-,974.65,-1.24,1370.89,0.0,132.08,0.41,12,0.0,7,0.0,4,0.0,1,0.0,58.33,0.0,2024-03-17,-,0,-
-,-,kinmener,-,974.25,-1.73,1258.24,0.0,94.66,0.58,24,0.0,8,0.0,16,0.0,0,0.0,33.33,0.0,2021-02-26,-,0,-
-,-,funpaul66,-,973.85,-3.22,1131.3,0.0,52.49,1.07,209,0.0,49,0.0,155,0.0,5,0.0,23.44,0.0,2023-06-04,-,0,-
1416,-40,andregois,-,973.05,35.0,1219.27,5.33,82.07,-9.89,36,6.0,10,1.0,25,4.0,1,1.0,27.78,-2.22,2026-07-31,-,0,-
1417,-63,SCN,-,972.76,-8.72,1129.81,-9.2,52.35,-0.16,76,6.0,12,0.0,64,6.0,0,0.0,15.79,-1.35,2026-08-01,-,0,1184.0
-,-,SPEEDOWAGON,-,972.01,-2.32,1184.3,0.0,70.76,0.77,45,0.0,10,0.0,34,0.0,1,0.0,22.22,0.0,2024-11-19,-,0,1287.0
1418,-61,Wookiebutcher,-,971.32,-2.43,1173.58,0.0,67.42,0.81,78,0.0,18,0.0,60,0.0,0,0.0,23.08,0.0,2026-03-26,-,0,-
-,-,bigbird85,-,970.43,-2.02,1213.34,0.0,80.97,0.67,30,0.0,9,0.0,20,0.0,1,0.0,30.0,0.0,2022-03-06,-,0,-
-,-,machalCZ,-,970.15,-1.76,1249.41,0.0,93.09,0.59,36,0.0,8,0.0,28,0.0,0,0.0,22.22,0.0,2020-09-27,-,0,-
1419,-63,Frabac,-,969.77,-5.37,1065.91,0.0,32.05,1.79,817,0.0,107,0.0,706,0.0,4,0.0,13.1,0.0,2026-05-25,-,0,711.0
-,-,Jango,-,969.5,-1.39,1321.64,0.0,117.38,0.46,12,0.0,3,0.0,8,0.0,1,0.0,25.0,0.0,2024-05-15,-,0,-
-,-,Arensivia,-,969.17,-1.49,1298.53,0.0,109.79,0.5,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2022-08-23,-,0,-
-,-,CapraTriada,-,969.16,-2.12,1201.38,0.0,77.41,0.71,36,0.0,12,0.0,24,0.0,0,0.0,33.33,0.0,2022-09-04,-,0,-
1420,new,LoreNacho,-,968.55,518.55,1213.99,-286.01,81.81,81.81,18,18.0,0,0.0,14,14.0,4,4.0,0.0,0.0,2026-07-29,-,0,-
-,-,Lookaszk,-,968.36,-1.42,1312.73,0.0,114.79,0.47,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2024-08-26,-,0,-
1421,-63,I-Y-T,TR,967.96,-2.36,1176.47,0.0,69.5,0.79,42,0.0,5,0.0,37,0.0,0,0.0,11.9,0.0,2026-02-01,-,0,-
-,-,xoiben,-,967.7,-2.06,1209.03,0.0,80.44,0.69,54,0.0,14,0.0,40,0.0,0,0.0,25.93,0.0,2020-08-24,-,0,-
-,-,Kefka,-,967.63,-1.69,1258.4,0.0,96.92,0.56,30,0.0,13,0.0,17,0.0,0,0.0,43.33,0.0,2019-12-30,-,0,-
1422,-58,TomaszW,-,966.72,0.21,1209.82,-29.93,81.03,-10.05,21,6.0,1,1.0,20,5.0,0,0.0,4.76,4.76,2026-07-30,-,0,-
1423,-62,GoodThoughtRhythm,-,966.66,-1.79,1240.59,0.0,91.31,0.6,21,0.0,5,0.0,16,0.0,0,0.0,23.81,0.0,2026-01-31,-,0,-
1424,-65,Daliman13,-,966.44,-2.36,1175.22,0.0,69.59,0.79,66,0.0,14,0.0,49,0.0,3,0.0,21.21,0.0,2025-11-27,-,0,1421.0
-,-,hors7,-,965.88,-2.92,1135.22,0.0,56.45,0.97,91,0.0,7,0.0,76,0.0,8,0.0,7.69,0.0,2023-11-15,-,0,-
1425,new,V.Lustig,-,964.94,514.94,1364.67,-135.33,133.24,133.24,7,7.0,3,3.0,4,4.0,0,0.0,42.86,42.86,2026-08-15,-,0,-
-,-,Anchy,-,963.94,-2.41,1168.37,0.0,68.14,0.8,58,0.0,13,0.0,44,0.0,1,0.0,22.41,0.0,2022-06-05,-,0,-
-,-,Prezez,-,963.28,-1.56,1276.52,0.0,104.41,0.52,16,0.0,6,0.0,10,0.0,0,0.0,37.5,0.0,2022-02-24,-,0,-
-,-,Kokhran,-,963.26,-1.92,1220.99,0.0,85.91,0.64,36,0.0,6,0.0,30,0.0,0,0.0,16.67,0.0,2021-05-26,-,0,-
-,-,AlexanderChwiszczuk,-,962.11,-1.19,1372.84,0.0,136.91,0.4,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2020-08-15,-,0,-
-,-,Pir4t,-,962.04,-1.67,1256.03,0.0,98.0,0.56,36,0.0,11,0.0,24,0.0,1,0.0,30.56,0.0,2020-09-27,-,0,-
-,-,F1087,-,961.8,-2.09,1196.79,0.0,78.33,0.7,36,0.0,9,0.0,26,0.0,1,0.0,25.0,0.0,2022-03-06,-,0,-
-,-,postalrat,-,961.44,-1.82,1230.58,0.0,89.71,0.61,30,0.0,10,0.0,20,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
-,-,TomaszWielki,-,961.18,-1.44,1300.91,0.0,113.24,0.48,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2020-06-28,-,0,-
-,-,fuxio82,-,959.26,-2.72,1141.04,0.0,60.59,0.91,116,0.0,24,0.0,89,0.0,3,0.0,20.69,0.0,2022-01-01,-,0,-
-,-,manulao,-,958.83,-0.88,1512.9,0.0,184.69,0.29,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,ArrogantMenace,-,958.12,-1.73,1241.94,0.0,94.61,0.58,36,0.0,8,0.0,28,0.0,0,0.0,22.22,0.0,2020-08-18,-,0,-
-,-,hehasmoments,-,957.62,-0.94,1477.66,0.0,173.35,0.31,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Pampio,-,957.31,-1.44,1296.58,0.0,113.09,0.48,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2020-09-27,-,0,-
1426,-60,qman,-,957.02,-2.57,1149.35,0.0,64.11,0.86,45,0.0,8,0.0,37,0.0,0,0.0,17.78,0.0,2025-12-13,-,0,1184.0
-,-,PabloSalinas,-,956.07,-0.98,1453.94,0.0,165.96,0.33,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2022-01-01,-,0,-
1427,-62,Axius9,-,955.02,-8.51,1139.74,-16.34,61.57,-2.61,46,6.0,8,0.0,37,5.0,1,1.0,17.39,-2.61,2026-07-22,-,0,1184.0
1428,new,Brick1984,-,954.37,504.37,1679.34,179.34,241.66,241.66,2,2.0,2,2.0,0,0.0,0,0.0,100.0,100.0,2026-08-04,-,0,-
1429,-60,Kuraiite,-,953.42,-1.81,1224.6,0.0,90.39,0.6,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2025-12-07,-,0,-
1430,new,chessmonster,-,953.35,503.35,1426.17,-73.83,157.6,157.6,7,7.0,4,4.0,3,3.0,0,0.0,57.14,57.14,2026-08-12,-,0,-
-,-,Malekith,-,952.76,-1.91,1209.88,0.0,85.71,0.64,30,0.0,4,0.0,26,0.0,0,0.0,13.33,0.0,2025-02-02,-,0,1184.0
-,-,Furlan,-,952.17,-1.39,1303.32,0.0,117.05,0.46,19,0.0,3,0.0,16,0.0,0,0.0,15.79,0.0,2023-01-15,-,0,-
1431,-61,K0ncept,-,952.13,-2.28,1167.95,0.0,71.94,0.76,32,0.0,5,0.0,25,0.0,2,0.0,15.62,0.0,2025-10-09,-,0,1429.0
-,-,CantGetAway,-,951.29,-1.31,1325.79,0.0,124.83,0.44,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2020-08-12,-,0,-
-,-,transporter96,-,950.58,-1.57,1268.16,0.0,105.86,0.52,24,0.0,6,0.0,17,0.0,1,0.0,25.0,0.0,2025-02-28,-,0,1381.0
1432,-34,Paajosh,-,950.55,83.95,1178.13,70.95,75.86,-4.33,66,6.0,13,3.0,52,3.0,1,0.0,19.7,3.03,2026-07-25,-,0,1118.0
-,-,Cubeec,-,950.41,-1.42,1295.29,0.0,114.96,0.47,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2020-06-28,-,0,-
-,-,valvonauta,IT,950.18,-2.98,1116.27,0.0,55.37,0.99,99,0.0,13,0.0,83,0.0,3,0.0,13.13,0.0,2024-09-15,-,0,-
-,-,Kubenboa,-,949.88,-2.5,1145.99,0.0,65.37,0.83,73,0.0,17,0.0,55,0.0,1,0.0,23.29,0.0,2023-01-15,-,0,-
1433,-65,wheelerruss,GB,949.31,-9.49,1052.59,-5.84,34.43,1.22,710,6.0,117,0.0,578,6.0,15,0.0,16.48,-0.14,2026-08-09,-,0,1111.0
-,-,SagYer,-,948.74,-1.58,1259.71,0.0,103.66,0.53,17,0.0,4,0.0,13,0.0,0,0.0,23.53,0.0,2023-01-22,-,0,-
-,-,scalp,-,948.67,-2.28,1166.56,0.0,72.63,0.76,60,0.0,14,0.0,43,0.0,3,0.0,23.33,0.0,2021-03-02,-,0,-
-,-,Lidocaina,-,948.53,-1.16,1371.77,0.0,141.08,0.39,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2022-01-01,-,0,-
-,-,alex20030190,-,948.29,-1.75,1230.18,0.0,93.96,0.58,30,0.0,7,0.0,22,0.0,1,0.0,23.33,0.0,2020-09-27,-,0,-
-,-,Apriori1,-,947.62,-2.01,1191.05,0.0,81.14,0.67,30,0.0,6,0.0,24,0.0,0,0.0,20.0,0.0,2025-01-31,-,0,1184.0
-,-,Markariah,-,947.59,-1.77,1224.44,0.0,92.28,0.59,24,0.0,5,0.0,13,0.0,6,0.0,20.83,0.0,2023-11-20,-,0,-
-,-,popdragon,-,946.93,-1.91,1203.78,0.0,85.62,0.64,32,0.0,5,0.0,27,0.0,0,0.0,15.62,0.0,2024-01-16,-,0,-
-,-,Goozy_Sosa,-,946.77,-1.1,1391.29,0.0,148.17,0.37,8,0.0,4,0.0,4,0.0,0,0.0,50.0,0.0,2024-12-20,-,0,-
-,-,Mincha,-,945.23,-1.27,1331.12,0.0,128.63,0.42,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2022-05-29,-,0,-
-,-,rakimmitt,-,944.81,-1.54,1263.9,0.0,106.36,0.51,30,0.0,6,0.0,23,0.0,1,0.0,20.0,0.0,2020-09-27,-,0,-
1434,-62,monorator,-,943.87,-3.52,1085.15,0.0,47.09,1.17,198,0.0,26,0.0,170,0.0,2,0.0,13.13,0.0,2025-12-14,-,0,1184.0
1435,-62,Viktoria301296,-,943.51,-1.86,1207.03,0.0,87.84,0.62,25,0.0,9,0.0,16,0.0,0,0.0,36.0,0.0,2026-02-02,-,0,-
-,-,lissi,-,943.09,-2.18,1169.16,0.0,75.36,0.73,32,0.0,6,0.0,23,0.0,3,0.0,18.75,0.0,2024-06-02,-,0,-
1436,-62,ZeroMaximus,-,942.63,-2.22,1163.72,0.0,73.7,0.74,45,0.0,7,0.0,37,0.0,1,0.0,15.56,0.0,2026-01-30,-,0,-
-,-,astrostl,-,942.39,-1.63,1242.72,0.0,100.11,0.54,30,0.0,8,0.0,19,0.0,3,0.0,26.67,0.0,2021-11-15,-,0,-
-,-,Inteq,-,942.24,-1.66,1246.57,0.0,101.44,0.55,30,0.0,11,0.0,18,0.0,1,0.0,36.67,0.0,2020-09-27,-,0,-
-,-,Toniolamachine,-,942.07,-2.68,1125.04,0.0,60.99,0.89,94,0.0,19,0.0,75,0.0,0,0.0,20.21,0.0,2022-09-04,-,0,-
-,-,ValeriaDeMot,-,941.03,-1.28,1322.61,0.0,127.19,0.43,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2021-02-18,-,0,-
1437,-62,Rox123,-,940.06,-1.78,1215.27,0.0,91.73,0.59,15,0.0,2,0.0,13,0.0,0,0.0,13.33,0.0,2025-12-10,-,0,-
1438,-58,FabioFurious,-,939.72,11.08,1188.75,-18.62,83.01,-9.9,21,6.0,1,1.0,20,5.0,0,0.0,4.76,4.76,2026-07-15,-,0,-
-,-,Zosia,-,939.19,-1.97,1188.59,0.0,83.14,0.66,36,0.0,11,0.0,25,0.0,0,0.0,30.56,0.0,2023-06-04,-,0,-
-,-,NomadicPpl,-,938.43,-1.23,1335.95,0.0,132.51,0.41,18,0.0,7,0.0,10,0.0,1,0.0,38.89,0.0,2020-06-28,-,0,-
-,-,JohnMarc,-,938.13,-3.01,1108.24,0.0,56.7,1.0,180,0.0,34,0.0,143,0.0,3,0.0,18.89,0.0,2022-09-04,-,0,-
-,-,Sultos,-,937.68,-1.87,1200.01,0.0,87.44,0.62,30,0.0,8,0.0,21,0.0,1,0.0,26.67,0.0,2020-12-06,-,0,-
1439,-68,woogi,-,936.92,-14.39,1224.55,-34.93,95.88,-6.85,18,3.0,3,0.0,15,3.0,0,0.0,16.67,-3.33,2026-06-11,-,0,-
-,-,Jazper,-,936.35,-1.15,1363.31,0.0,142.32,0.38,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-08-19,-,0,-
-,-,alanbateman,-,935.97,-1.42,1280.66,0.0,114.89,0.47,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2020-06-28,-,0,-
-,-,Mustarda,PT,935.34,-1.4,1284.2,0.0,116.29,0.47,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-06-16,-,0,-
-,-,Karhaix,-,934.76,-0.86,1504.12,0.0,189.79,0.29,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Gelsomiina,-,934.29,-1.82,1203.25,0.0,89.65,0.61,21,0.0,4,0.0,17,0.0,0,0.0,19.05,0.0,2025-01-09,-,0,1184.0
-,-,Kacperniak,-,934.03,-1.91,1190.43,0.0,85.47,0.64,27,0.0,8,0.0,19,0.0,0,0.0,29.63,0.0,2024-03-12,-,0,-
-,-,jjmancini,-,933.45,-1.59,1241.1,0.0,102.55,0.53,22,0.0,6,0.0,16,0.0,0,0.0,27.27,0.0,2024-01-16,-,0,-
-,-,IndieErikJones,-,933.36,-1.95,1184.85,0.0,83.83,0.65,30,0.0,7,0.0,23,0.0,0,0.0,23.33,0.0,2024-02-23,-,0,-
-,-,S0neca_,-,932.76,-1.33,1299.98,0.0,122.41,0.44,10,0.0,3,0.0,7,0.0,0,0.0,30.0,0.0,2024-12-06,-,0,1287.0
-,-,halbsodoppelt,-,929.54,-2.35,1138.42,0.0,69.62,0.78,44,0.0,10,0.0,32,0.0,2,0.0,22.73,0.0,2024-10-22,-,0,-
-,-,Zelbot,-,928.93,-0.87,1488.05,0.0,186.37,0.29,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Vxn,-,928.41,-1.93,1183.7,0.0,85.09,0.64,27,0.0,6,0.0,20,0.0,1,0.0,22.22,0.0,2023-06-04,-,0,-
1440,-73,BennyV,-,927.8,-31.16,1164.31,-59.87,78.84,-9.57,21,6.0,1,0.0,20,6.0,0,0.0,4.76,-1.91,2026-07-31,-,0,-
1441,-62,Estia,-,927.32,-1.56,1241.58,0.0,104.75,0.52,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2025-12-01,-,0,-
-,-,Calamar,-,927.04,-1.99,1174.28,0.0,82.41,0.66,29,0.0,6,0.0,23,0.0,0,0.0,20.69,0.0,2024-02-23,-,0,-
-,-,Mmcgo2,-,926.98,-1.67,1220.82,0.0,97.95,0.56,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2022-03-06,-,0,-
-,-,Totox,-,926.58,-1.3,1303.7,0.0,125.71,0.43,9,0.0,3,0.0,6,0.0,0,0.0,33.33,0.0,2023-02-12,-,0,-
-,-,SlemmeOdder,-,926.27,-0.81,1531.25,0.0,201.66,0.27,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Proximo,-,926.03,-1.9,1184.25,0.0,86.07,0.63,21,0.0,2,0.0,19,0.0,0,0.0,9.52,0.0,2025-01-12,-,0,1184.0
-,-,RockStar3AG,-,925.77,-1.97,1175.22,0.0,83.15,0.66,36,0.0,6,0.0,28,0.0,2,0.0,16.67,0.0,2021-06-02,-,0,-
-,-,roderigo,-,925.63,-1.6,1232.94,0.0,102.44,0.53,34,0.0,8,0.0,25,0.0,1,0.0,23.53,0.0,2020-01-27,-,0,-
1442,-64,captainparadise,FR,925.13,-3.98,1052.47,0.0,42.45,1.33,147,0.0,17,0.0,119,0.0,11,0.0,11.56,0.0,2025-11-30,-,0,1415.0
-,-,Sir_Jacob,-,925.11,-2.92,1095.85,0.0,56.91,0.97,132,0.0,19,0.0,111,0.0,2,0.0,14.39,0.0,2023-11-07,-,0,-
-,-,forofo27,-,924.97,-1.11,1367.16,0.0,147.4,0.37,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2020-08-25,-,0,-
-,-,Dleco,-,924.59,-1.71,1211.15,0.0,95.52,0.57,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2021-12-05,-,0,-
-,-,Melo0,-,924.55,-1.68,1215.62,0.0,97.02,0.56,15,0.0,0,0.0,14,0.0,1,0.0,0.0,0.0,2023-01-15,-,0,-
-,-,Jammykins,-,923.74,-1.47,1258.07,0.0,111.44,0.49,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2020-06-28,-,0,-
1443,-54,Titiman,-,923.68,17.31,1085.66,15.74,54.0,-0.52,81,6.0,12,2.0,68,4.0,1,0.0,14.81,1.48,2026-08-02,-,0,1287.0
1444,-63,Captain_Alex,-,923.44,-2.17,1150.03,0.0,75.53,0.72,30,0.0,3,0.0,27,0.0,0,0.0,10.0,0.0,2025-12-10,-,0,-
-,-,defazze,-,922.98,-1.71,1209.66,0.0,95.56,0.57,19,0.0,2,0.0,16,0.0,1,0.0,10.53,0.0,2023-03-05,-,0,-
-,-,Millership,-,922.63,-3.34,1071.01,0.0,49.46,1.11,230,0.0,27,0.0,199,0.0,4,0.0,11.74,0.0,2024-05-27,-,0,-
-,-,Graffuh,-,921.83,-1.57,1233.12,0.0,103.77,0.52,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2022-06-05,-,0,-
-,-,FidelC,-,920.89,-2.76,1101.41,0.0,60.17,0.92,126,0.0,23,0.0,103,0.0,0,0.0,18.25,0.0,2022-09-04,-,0,-
1445,-63,Rocodo,-,920.75,-1.46,1256.29,0.0,111.85,0.49,16,0.0,6,0.0,9,0.0,1,0.0,37.5,0.0,2025-09-25,-,0,1413.0
-,-,Fembrosia,-,920.73,-1.67,1214.01,0.0,97.76,0.56,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2022-03-06,-,0,-
1446,-63,PriestCthulhu,-,918.83,-1.81,1190.13,0.0,90.43,0.6,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2025-12-11,-,0,-
-,-,Szymonn,-,918.29,-1.54,1235.77,0.0,105.83,0.51,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2023-10-09,-,0,-
-,-,JaBulani,CH,917.83,-0.82,1512.59,0.0,198.25,0.27,4,0.0,3,0.0,1,0.0,0,0.0,75.0,0.0,2025-05-22,-,0,-
-,-,Dipac,-,917.73,-2.08,1153.97,0.0,78.75,0.69,30,0.0,5,0.0,25,0.0,0,0.0,16.67,0.0,2025-02-04,-,0,1184.0
1447,-47,psztika,-,916.73,55.26,1226.65,25.53,103.31,-9.91,21,6.0,2,1.0,19,5.0,0,0.0,9.52,2.85,2026-07-25,-,0,-
-,-,Apofis,BG,916.65,-1.66,1212.31,0.0,98.55,0.55,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2023-01-15,-,0,-
-,-,Conor_Osullivan,-,916.32,-1.84,1182.87,0.0,88.85,0.61,42,0.0,9,0.0,33,0.0,0,0.0,21.43,0.0,2020-05-22,-,0,-
-,-,aramaic,-,916.26,-2.39,1122.38,0.0,68.71,0.8,76,0.0,18,0.0,56,0.0,2,0.0,23.68,0.0,2024-02-23,-,0,-
-,-,Tippin,-,915.95,-1.46,1252.07,0.0,112.04,0.49,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2024-02-23,-,0,-
-,-,Ostua,-,915.71,-0.8,1529.04,0.0,204.44,0.27,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Zeti,-,915.41,-1.83,1187.66,0.0,90.75,0.61,42,0.0,10,0.0,27,0.0,5,0.0,23.81,0.0,2020-06-28,-,0,-
1448,-52,Hengoroth,-,914.91,31.22,1111.34,25.3,65.48,-1.97,81,6.0,16,2.0,65,4.0,0,0.0,19.75,1.08,2026-07-31,-,0,1184.0
-,-,Sorio,-,914.86,-2.51,1110.72,0.0,65.29,0.84,73,0.0,13,0.0,60,0.0,0,0.0,17.81,0.0,2023-08-24,-,0,-
-,-,Swup,-,914.49,-1.21,1318.12,0.0,134.54,0.4,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2020-08-21,-,0,-
-,-,Cespac,-,913.98,-2.25,1132.04,0.0,72.69,0.75,57,0.0,8,0.0,46,0.0,3,0.0,14.04,0.0,2024-01-16,-,0,-
1449,-64,Mewunit,-,913.42,-1.82,1182.9,0.0,89.83,0.61,15,0.0,0,0.0,15,0.0,0,0.0,0.0,0.0,2025-12-08,-,0,-
-,-,Mochiman,-,912.92,-1.33,1280.19,0.0,122.42,0.44,18,0.0,5,0.0,12,0.0,1,0.0,27.78,0.0,2019-09-30,-,0,-
-,-,Tleilax,-,912.47,-1.37,1268.76,0.0,118.76,0.46,10,0.0,2,0.0,8,0.0,0,0.0,20.0,0.0,2024-04-28,-,0,-
