Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
756,40,tysat,-,1208.2,30.57,1349.64,26.55,47.15,-1.34,86,7.0,35,5.0,51,2.0,0,0.0,40.7,2.73,2026-08-11,-,0,522.0
757,22,jjk,-,1208.01,22.04,1432.06,-14.08,74.68,-12.04,32,7.0,13,2.0,19,5.0,0,0.0,40.62,-3.38,2026-08-22,-,0,-
758,-12,Pieter_NL,-,1206.46,-0.99,1702.53,0.0,165.36,0.33,4,0.0,3,0.0,1,0.0,0,0.0,75.0,0.0,2026-02-06,-,0,-
759,-32,Pulpecja,PL,1206.24,-13.79,1323.0,-12.89,38.92,0.3,147,7.0,55,0.0,92,7.0,0,0.0,37.41,-1.88,2026-08-10,-,0,488.0
760,-16,shohei,JP,1206.09,-2.41,1409.97,0.0,67.96,0.8,52,0.0,18,0.0,34,0.0,0,0.0,34.62,0.0,2026-03-27,-,0,536.0
761,67,Krex,-,1205.88,57.24,1457.83,15.6,83.99,-13.88,23,6.0,12,3.0,11,3.0,0,0.0,52.17,-0.77,2026-08-09,-,0,-
-,-,Nealio,NL,1205.29,-2.4,1410.0,0.0,68.24,0.8,43,0.0,18,0.0,24,0.0,1,0.0,41.86,0.0,2024-08-11,-,0,-
762,-13,z0pfel,DE,1204.78,-0.85,1382.17,-14.83,59.13,-4.66,51,7.0,19,2.0,31,5.0,1,0.0,37.25,-1.39,2026-08-08,-,0,709.0
763,-15,errliu,-,1204.75,-1.31,1579.05,0.0,124.76,0.44,9,0.0,4,0.0,5,0.0,0,0.0,44.44,0.0,2026-03-23,-,0,619.0
-,-,Epikoros,-,1204.27,-1.1,1650.93,0.0,148.89,0.37,9,0.0,5,0.0,4,0.0,0,0.0,55.56,0.0,2023-04-16,-,0,-
764,-17,Nopeasuoli,FI,1204.0,-2.16,1431.24,0.0,75.75,0.72,35,0.0,18,0.0,16,0.0,1,0.0,51.43,0.0,2026-02-03,-,0,845.0
765,-15,deandedean,-,1203.86,-1.61,1508.02,0.0,101.38,0.54,15,0.0,8,0.0,7,0.0,0,0.0,53.33,0.0,2026-03-23,-,0,989.0
-,-,Horsard,-,1203.74,-2.12,1435.73,0.0,77.33,0.71,35,0.0,17,0.0,18,0.0,0,0.0,48.57,0.0,2025-02-16,-,0,729.0
766,-15,TTTTTT,-,1203.65,-1.35,1566.46,0.0,120.94,0.45,9,0.0,5,0.0,4,0.0,0,0.0,55.56,0.0,2026-03-25,-,0,-
767,-22,mindphaser,CA,1203.27,-4.22,1319.98,0.0,38.9,1.41,174,0.0,74,0.0,98,0.0,2,0.0,42.53,0.0,2026-02-13,G,2,630.0
768,237,RougeEconomist,-,1202.85,201.0,1527.03,49.92,108.06,-50.36,12,7.0,7,5.0,5,2.0,0,0.0,58.33,18.33,2026-08-20,-,0,-
769,5,JohnnyMac,-,1202.83,12.8,1318.42,13.47,38.53,0.22,173,7.0,64,4.0,107,3.0,2,0.0,36.99,0.85,2026-08-23,-,0,512.0
770,-18,mugumagu,-,1202.51,-1.56,1517.57,0.0,105.02,0.52,15,0.0,7,0.0,8,0.0,0,0.0,46.67,0.0,2026-01-26,-,0,805.0
771,-17,Iosefvs,-,1201.83,-1.91,1459.35,0.0,85.84,0.64,27,0.0,10,0.0,17,0.0,0,0.0,37.04,0.0,2026-01-28,-,0,681.0
-,-,Pika07,-,1201.55,-1.52,1523.4,0.0,107.29,0.51,15,0.0,8,0.0,7,0.0,0,0.0,53.33,0.0,2025-03-23,-,0,872.0
-,-,tanman,-,1201.52,-1.38,1557.29,0.0,118.59,0.46,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2025-01-30,-,0,570.0
772,-17,Linsage,-,1201.47,-1.73,1485.08,0.0,94.54,0.58,20,0.0,9,0.0,11,0.0,0,0.0,45.0,0.0,2026-02-02,-,0,757.0
-,-,Rossonerix10x,-,1201.22,-3.32,1351.95,0.0,50.24,1.11,105,0.0,51,0.0,53,0.0,1,0.0,48.57,0.0,2024-12-13,-,0,1184.0
773,-20,FiveGee,-,1201.09,-2.84,1375.09,0.0,58.0,0.95,52,0.0,23,0.0,27,0.0,2,0.0,44.23,0.0,2026-05-18,-,0,607.0
774,-17,Madivar,-,1200.88,-1.53,1521.22,0.0,106.78,0.51,14,0.0,8,0.0,6,0.0,0,0.0,57.14,0.0,2026-03-20,-,0,1067.0
775,-19,Francesco1812,IT,1200.36,-2.28,1319.21,-2.81,39.61,-0.17,134,7.0,52,3.0,81,4.0,1,0.0,38.81,0.23,2026-08-10,-,0,509.0
-,-,Ritocito,-,1198.91,-1.06,1660.07,0.0,153.72,0.35,6,0.0,2,0.0,2,0.0,2,0.0,33.33,0.0,2023-10-05,-,0,-
776,-17,MichalJar,-,1198.65,-1.57,1510.23,0.0,103.86,0.52,17,0.0,9,0.0,8,0.0,0,0.0,52.94,0.0,2026-04-06,-,0,1388.0
777,-42,MeteorisVulcanus,NL,1197.99,-16.89,1336.81,-20.63,46.27,-1.25,82,7.0,33,3.0,49,4.0,0,0.0,40.24,0.24,2026-08-14,-,0,572.0
778,-18,gulper,-,1197.7,-1.9,1455.2,0.0,85.83,0.63,29,0.0,11,0.0,16,0.0,2,0.0,37.93,0.0,2026-01-28,-,0,645.0
-,-,AmosCai,-,1197.66,-1.04,1667.53,0.0,156.62,0.35,8,0.0,5,0.0,3,0.0,0,0.0,62.5,0.0,2022-01-01,-,0,-
-,-,Moxielle,-,1197.58,-2.17,1423.1,0.0,75.18,0.72,35,0.0,17,0.0,18,0.0,0,0.0,48.57,0.0,2025-02-11,-,0,868.0
-,-,Ragnard,-,1196.43,-1.99,1442.46,0.0,82.01,0.66,31,0.0,14,0.0,17,0.0,0,0.0,45.16,0.0,2025-02-03,-,0,700.0
779,new,xYotsuba,-,1195.79,745.79,1630.34,130.34,144.85,144.85,6,6.0,3,3.0,3,3.0,0,0.0,50.0,50.0,2026-08-17,-,0,-
-,-,petite-lambda,-,1195.76,-1.04,1666.94,0.0,157.06,0.35,8,0.0,5,0.0,3,0.0,0,0.0,62.5,0.0,2022-01-01,-,0,-
780,-18,Otto_von_Bismarck,-,1195.62,-1.73,1478.15,0.0,94.18,0.58,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2026-03-24,-,0,939.0
781,-20,gwfalcon,-,1195.52,-1.88,1456.53,0.0,87.01,0.63,28,0.0,13,0.0,15,0.0,0,0.0,46.43,0.0,2026-02-05,-,0,1118.0
782,-24,mahlerian_shadow,US,1195.19,-6.01,1315.42,-5.72,40.08,0.1,151,6.0,63,2.0,88,4.0,0,0.0,41.72,-0.35,2026-08-16,-,0,549.0
-,-,The_strategiser,FR,1195.0,-1.41,1542.79,0.0,115.93,0.47,13,0.0,7,0.0,6,0.0,0,0.0,53.85,0.0,2024-04-04,-,0,-
783,-40,KTown,-,1194.78,-15.38,1322.66,-17.5,42.62,-0.71,123,7.0,45,1.0,78,6.0,0,0.0,36.59,-1.34,2026-08-13,-,0,589.0
-,-,itsPG,-,1193.96,-1.41,1542.08,0.0,116.04,0.47,17,0.0,10,0.0,6,0.0,1,0.0,58.82,0.0,2025-02-03,-,0,1067.0
-,-,Joshweiss789,-,1193.22,-1.39,1544.68,0.0,117.15,0.46,14,0.0,10,0.0,4,0.0,0,0.0,71.43,0.0,2024-10-31,-,0,-
784,-19,Crowther,-,1192.84,-1.71,1478.84,0.0,95.34,0.57,17,0.0,6,0.0,10,0.0,1,0.0,35.29,0.0,2026-05-20,G,6,563.0
785,-21,Brickmarck,-,1192.71,-2.43,1395.58,0.0,67.62,0.81,48,0.0,18,0.0,30,0.0,0,0.0,37.5,0.0,2026-03-25,-,0,1067.0
-,-,Mikael.S,-,1192.33,-1.3,1569.47,0.0,125.71,0.43,9,0.0,5,0.0,4,0.0,0,0.0,55.56,0.0,2025-03-20,-,0,939.0
786,-20,LhuCaS,ES,1191.79,-2.44,1394.27,0.0,67.49,0.81,46,0.0,19,0.0,27,0.0,0,0.0,41.3,0.0,2026-02-09,-,0,448.0
787,-24,KorXo,ES,1191.77,-3.58,1332.41,0.0,46.88,1.19,103,0.0,41,0.0,59,0.0,3,0.0,39.81,0.0,2026-02-07,G,2,596.0
-,-,CJcj,-,1191.33,-1.4,1541.37,0.0,116.68,0.47,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2024-10-31,-,0,-
-,-,ibptank,-,1191.26,-1.25,1584.1,0.0,130.95,0.42,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2022-02-01,-,0,-
788,-20,greyshade,-,1190.26,-3.52,1317.43,-5.52,42.39,-0.67,125,7.0,47,2.0,78,5.0,0,0.0,37.6,-0.54,2026-08-14,-,0,494.0
-,-,Shivian,NL,1190.21,-2.0,1436.75,0.0,82.18,0.67,30,0.0,10,0.0,20,0.0,0,0.0,33.33,0.0,2023-11-15,-,0,-
789,unretired,DonStino,BE,1190.0,11.74,1354.25,4.46,54.75,-2.42,76,6.0,32,2.0,44,4.0,0,0.0,42.11,-0.75,2026-08-11,-,0,1388.0
790,-21,NRoy,US,1189.91,-2.63,1376.91,0.0,62.33,0.88,46,0.0,19,0.0,25,0.0,2,0.0,41.3,0.0,2026-02-06,-,0,616.0
-,-,Fapoleon,-,1189.16,-1.33,1556.49,0.0,122.44,0.44,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2024-07-01,-,0,-
791,-19,Raffaelus,-,1188.96,-1.37,1547.54,0.0,119.53,0.46,13,0.0,7,0.0,5,0.0,1,0.0,53.85,0.0,2026-03-31,-,0,1067.0
792,-22,Jume,ES,1188.69,-3.38,1311.36,-5.13,40.89,-0.58,115,7.0,44,3.0,68,3.0,3,1.0,38.26,0.3,2026-08-11,-,0,496.0
793,-18,fridaK,-,1188.27,-1.49,1517.68,0.0,109.8,0.5,15,0.0,8,0.0,7,0.0,0,0.0,53.33,0.0,2026-02-05,-,0,939.0
794,-17,StefanGreatFirst,PL,1188.16,-1.45,1526.67,0.0,112.84,0.48,16,0.0,9,0.0,6,0.0,1,0.0,56.25,0.0,2026-02-02,-,0,1067.0
-,-,Davidmel,IL,1188.14,-1.85,1453.46,0.0,88.44,0.62,26,0.0,13,0.0,13,0.0,0,0.0,50.0,0.0,2024-08-11,-,0,-
795,155,amadeo,-,1187.76,134.3,1508.68,17.58,106.97,-38.91,13,6.0,7,4.0,6,2.0,0,0.0,53.85,10.99,2026-08-13,-,0,-
-,-,Owen1982,-,1187.31,-1.03,1661.35,0.0,158.01,0.34,8,0.0,5,0.0,3,0.0,0,0.0,62.5,0.0,2022-01-01,-,0,-
796,-23,Jocik,-,1186.75,-3.5,1327.77,0.0,47.01,1.17,102,0.0,42,0.0,58,0.0,2,0.0,41.18,0.0,2026-01-30,-,0,757.0
797,-19,BGTigger,-,1186.54,-1.38,1310.37,-2.26,41.28,-0.29,138,7.0,57,2.0,80,5.0,1,0.0,41.3,-0.68,2026-08-18,-,0,751.0
798,8,Izio,IT,1186.37,17.07,1318.56,14.17,44.06,-0.97,108,7.0,43,4.0,63,3.0,2,0.0,39.81,1.2,2026-08-21,-,0,655.0
799,79,JoopHuizinga,-,1186.29,77.35,1395.9,52.57,69.87,-8.26,44,7.0,18,4.0,25,3.0,1,0.0,40.91,3.07,2026-08-10,-,0,852.0
-,-,Levia,-,1186.1,-1.68,1477.82,0.0,97.24,0.56,23,0.0,13,0.0,10,0.0,0,0.0,56.52,0.0,2024-10-31,-,0,989.0
800,-72,Rob13,BR,1185.4,-33.98,1371.49,-51.87,62.03,-5.96,47,7.0,24,1.0,22,6.0,1,0.0,51.06,-6.44,2026-08-11,-,0,598.0
-,-,Evilc,-,1185.26,-1.13,1618.96,0.0,144.56,0.38,10,0.0,6,0.0,4,0.0,0,0.0,60.0,0.0,2023-03-01,-,0,-
801,-25,Gabilou,-,1185.25,-4.42,1331.15,-8.18,48.63,-1.25,81,7.0,29,1.0,52,6.0,0,0.0,35.8,-2.04,2026-08-12,-,0,720.0
-,-,GrafZahl,DE,1185.05,-1.82,1453.97,0.0,89.64,0.61,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2024-10-01,-,0,872.0
-,-,Eyswein,US,1184.74,-1.39,1537.25,0.0,117.5,0.46,13,0.0,8,0.0,5,0.0,0,0.0,61.54,0.0,2024-10-31,-,0,-
-,-,Azazelek,-,1183.92,-2.54,1377.06,0.0,64.38,0.85,49,0.0,20,0.0,27,0.0,2,0.0,40.82,0.0,2024-04-04,-,0,-
802,-22,lutzifer,-,1183.3,-1.17,1600.87,0.0,139.19,0.39,8,0.0,5,0.0,3,0.0,0,0.0,62.5,0.0,2026-03-23,-,0,-
803,-22,Jurri,-,1182.47,-2.0,1428.81,0.0,82.11,0.67,26,0.0,13,0.0,13,0.0,0,0.0,50.0,0.0,2026-02-12,-,0,1106.0
804,-22,SerBaldur,-,1181.84,-2.21,1403.89,0.0,74.02,0.74,33,0.0,12,0.0,21,0.0,0,0.0,36.36,0.0,2026-02-04,-,0,865.0
805,-20,lcesar34,-,1181.81,-1.31,1555.43,0.0,124.54,0.44,9,0.0,5,0.0,4,0.0,0,0.0,55.56,0.0,2026-04-01,-,0,-
806,-22,ginociccio,-,1181.76,-1.4,1530.36,0.0,116.2,0.47,11,0.0,5,0.0,6,0.0,0,0.0,45.45,0.0,2026-01-28,-,0,939.0
-,-,Diegaccio,IT,1181.61,-1.21,1587.52,0.0,135.3,0.4,12,0.0,6,0.0,5,0.0,1,0.0,50.0,0.0,2024-04-04,-,0,-
-,-,ShiLin,-,1181.52,-1.01,1663.99,0.0,160.83,0.34,8,0.0,5,0.0,3,0.0,0,0.0,62.5,0.0,2022-01-01,-,0,-
807,-21,Repick,-,1181.29,-1.49,1508.97,0.0,109.23,0.5,15,0.0,7,0.0,8,0.0,0,0.0,46.67,0.0,2026-02-06,-,0,989.0
-,-,Pack,-,1181.17,-1.22,1582.89,0.0,133.91,0.41,9,0.0,5,0.0,4,0.0,0,0.0,55.56,0.0,2024-04-04,-,0,-
-,-,hwang,-,1180.85,-1.29,1560.18,0.0,126.45,0.43,14,0.0,7,0.0,7,0.0,0,0.0,50.0,0.0,2023-03-01,-,0,-
-,-,happyboykt,KR,1180.78,-1.31,1555.25,0.0,124.82,0.44,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2025-01-30,G,2,436.0
-,-,PopoHappy,-,1180.49,-1.39,1531.69,0.0,117.07,0.46,15,0.0,11,0.0,4,0.0,0,0.0,73.33,0.0,2023-10-09,-,0,-
808,-21,Aardwolf44,-,1179.43,-2.42,1381.87,0.0,67.48,0.81,43,0.0,19,0.0,24,0.0,0,0.0,44.19,0.0,2026-03-20,G,2,989.0
809,-21,Rhand,-,1179.32,-1.53,1499.05,0.0,106.58,0.51,14,0.0,7,0.0,7,0.0,0,0.0,50.0,0.0,2026-02-01,-,0,939.0
-,-,donperizoma,-,1178.67,-1.2,1587.87,0.0,136.4,0.4,9,0.0,6,0.0,3,0.0,0,0.0,66.67,0.0,2025-03-27,-,0,939.0
810,-21,BlueCardinal,-,1178.67,-1.69,1468.62,0.0,96.65,0.56,18,0.0,7,0.0,11,0.0,0,0.0,38.89,0.0,2026-04-02,-,0,1067.0
811,-28,mooscolly,AU,1177.71,-5.45,1298.26,-5.97,40.18,-0.17,150,7.0,60,2.0,90,5.0,0,0.0,40.0,-0.56,2026-08-15,-,0,720.0
-,-,MaxBoomer,DK,1177.64,-2.66,1364.7,0.0,62.35,0.89,59,0.0,28,0.0,30,0.0,1,0.0,47.46,0.0,2024-08-11,-,0,-
813,-21,Gosho,-,1177.55,-1.19,1590.69,0.0,137.71,0.4,8,0.0,5,0.0,3,0.0,0,0.0,62.5,0.0,2026-03-25,-,0,-
812,-21,nicg,US,1177.55,-2.19,1401.89,0.0,74.78,0.73,43,0.0,17,0.0,26,0.0,0,0.0,39.53,0.0,2026-02-03,-,0,802.0
814,-21,Stedam,-,1177.09,-1.57,1489.41,0.0,104.11,0.52,16,0.0,8,0.0,8,0.0,0,0.0,50.0,0.0,2026-03-26,-,0,939.0
-,-,Fblthp,-,1177.06,-1.39,1528.39,0.0,117.11,0.46,16,0.0,7,0.0,9,0.0,0,0.0,43.75,0.0,2023-08-18,-,0,-
-,-,Mouette,-,1176.76,-2.35,1388.24,0.0,70.49,0.78,48,0.0,14,0.0,33,0.0,1,0.0,29.17,0.0,2023-11-07,-,0,-
815,-18,Limubai,-,1175.08,-1.62,1478.62,0.0,101.18,0.54,16,0.0,6,0.0,10,0.0,0,0.0,37.5,0.0,2026-03-30,-,0,757.0
816,-17,juzze,-,1174.95,-1.27,1560.88,0.0,128.64,0.42,9,0.0,5,0.0,4,0.0,0,0.0,55.56,0.0,2026-03-25,-,0,-
817,-17,Loscy,-,1174.51,-1.59,1482.79,0.0,102.76,0.53,14,0.0,6,0.0,8,0.0,0,0.0,42.86,0.0,2026-03-25,-,0,-
818,-97,Larsusvonundzu,-,1173.0,-49.86,1340.51,-60.75,55.84,-3.63,59,7.0,29,0.0,30,7.0,0,0.0,49.15,-6.62,2026-08-17,-,0,746.0
-,-,JeroenSchreurs,BE,1172.11,-2.37,1379.09,0.0,68.99,0.79,37,0.0,12,0.0,22,0.0,3,0.0,32.43,0.0,2024-10-01,G,2,-
-,-,5calpel,GB,1172.05,-1.24,1568.3,0.0,132.08,0.41,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2024-04-04,-,0,-
-,-,Luedegast,-,1171.71,-1.12,1609.07,0.0,145.79,0.37,9,0.0,6,0.0,3,0.0,0,0.0,66.67,0.0,2024-04-04,-,0,-
-,-,The_Law,ZA,1171.49,-3.28,1321.14,0.0,49.88,1.09,106,0.0,44,0.0,61,0.0,1,0.0,41.51,0.0,2025-03-23,-,0,778.0
-,-,Rgjensen,-,1171.28,-1.05,1639.27,0.0,156.0,0.35,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2025-02-05,-,0,989.0
819,-18,Oranim,-,1171.12,-1.41,1517.4,0.0,115.43,0.47,14,0.0,8,0.0,6,0.0,0,0.0,57.14,0.0,2026-02-04,-,0,989.0
820,-22,Alfonsillo,-,1170.77,-5.57,1350.87,-19.2,60.03,-4.54,46,6.0,16,2.0,29,4.0,1,0.0,34.78,-0.22,2026-08-15,-,0,1067.0
821,5,collace,-,1170.55,19.86,1364.98,2.94,64.81,-5.64,43,7.0,19,3.0,24,4.0,0,0.0,44.19,-0.25,2026-08-08,-,0,989.0
-,-,theChony,MX,1170.31,-1.44,1510.93,0.0,113.54,0.48,16,0.0,8,0.0,8,0.0,0,0.0,50.0,0.0,2024-04-04,G,4,-
822,-28,Jesaphi,-,1169.57,-8.78,1298.86,-10.84,43.1,-0.69,109,7.0,42,2.0,66,5.0,1,0.0,38.53,-0.69,2026-08-18,-,0,536.0
-,-,Johannes_n94,-,1168.98,-1.25,1559.76,0.0,130.26,0.42,13,0.0,6,0.0,7,0.0,0,0.0,46.15,0.0,2023-04-02,-,0,-
823,-18,kingslayer90,-,1168.82,-1.54,1486.77,0.0,105.98,0.51,15,0.0,7,0.0,8,0.0,0,0.0,46.67,0.0,2026-02-04,-,0,805.0
-,-,Henstein,-,1168.6,-1.31,1544.31,0.0,125.24,0.44,15,0.0,7,0.0,8,0.0,0,0.0,46.67,0.0,2024-07-01,-,0,-
824,-20,Mejdzr,CZ,1168.04,-2.84,1342.47,0.0,58.15,0.95,57,0.0,20,0.0,35,0.0,2,0.0,35.09,0.0,2026-02-02,G,2,536.0
825,-17,datboidankjuice,-,1167.85,-1.05,1633.59,0.0,155.25,0.35,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2026-02-02,-,0,-
826,-19,KYO,-,1167.48,-1.5,1493.29,0.0,108.6,0.5,17,0.0,8,0.0,9,0.0,0,0.0,47.06,0.0,2026-02-04,-,0,939.0
827,-17,Garban7,-,1167.34,2.81,1288.5,2.2,40.39,-0.2,149,7.0,48,3.0,101,4.0,0,0.0,32.21,0.52,2026-08-11,-,0,541.0
828,new,ArthursDad,US,1167.22,717.22,1586.89,86.89,139.89,139.89,7,7.0,5,5.0,2,2.0,0,0.0,71.43,71.43,2026-08-16,-,0,-
-,-,Bigwellow,NL,1167.18,-2.29,1381.87,0.0,71.56,0.76,38,0.0,14,0.0,24,0.0,0,0.0,36.84,0.0,2025-05-08,-,0,468.0
829,47,verbalg,-,1166.88,57.64,1360.54,38.01,64.55,-6.54,40,7.0,19,5.0,21,2.0,0,0.0,47.5,5.08,2026-08-13,-,0,720.0
-,-,mafiasco,-,1166.25,-1.31,1541.09,0.0,124.95,0.44,14,0.0,7,0.0,6,0.0,1,0.0,50.0,0.0,2023-06-12,-,0,-
830,-35,Bonneville22,-,1165.32,-12.82,1305.01,-16.61,46.56,-1.26,92,7.0,36,2.0,54,5.0,2,0.0,39.13,-0.87,2026-08-11,-,0,836.0
-,-,GedoMazo,-,1162.93,-1.04,1634.01,0.0,157.03,0.35,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2024-04-04,-,0,-
-,-,OGWiseman,-,1162.79,-0.98,1664.51,0.0,167.24,0.33,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2024-02-23,-,0,-
831,-20,ZesPak,-,1162.66,-1.57,1473.97,0.0,103.77,0.52,15,0.0,7,0.0,8,0.0,0,0.0,46.67,0.0,2026-02-03,-,0,939.0
832,-14,HRG,-,1162.53,4.68,1283.85,4.66,40.44,-0.01,154,7.0,50,3.0,102,4.0,2,0.0,32.47,0.5,2026-08-16,-,0,517.0
-,-,jmw,-,1162.5,-2.37,1370.26,0.0,69.26,0.79,43,0.0,21,0.0,22,0.0,0,0.0,48.84,0.0,2024-08-11,-,0,-
-,-,RobinTheDragon,-,1162.32,-1.69,1451.28,0.0,96.32,0.56,19,0.0,10,0.0,9,0.0,0,0.0,52.63,0.0,2025-02-05,-,0,1067.0
-,-,Papaver,HR,1162.23,-1.02,1643.5,0.0,160.42,0.34,8,0.0,5,0.0,3,0.0,0,0.0,62.5,0.0,2022-01-01,P,2,149.0
-,-,Piotr33,PL,1162.04,-2.66,1346.59,0.0,61.52,0.89,61,0.0,22,0.0,36,0.0,3,0.0,36.07,0.0,2024-08-11,-,0,-
-,-,Valec,-,1161.95,-1.61,1465.97,0.0,101.34,0.54,20,0.0,10,0.0,10,0.0,0,0.0,50.0,0.0,2024-10-31,-,0,-
833,-17,Daze,-,1161.49,1.3,1318.74,-6.12,52.42,-2.47,67,7.0,24,2.0,42,5.0,1,0.0,35.82,-0.85,2026-08-18,-,0,670.0
834,-21,Moulbaert,-,1160.88,-1.27,1546.44,0.0,128.52,0.42,9,0.0,5,0.0,4,0.0,0,0.0,55.56,0.0,2026-03-22,-,0,-
835,-23,Castigar,-,1160.79,-1.52,1483.19,0.0,107.47,0.51,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2026-05-29,-,0,-
836,-22,Tuisku,-,1159.86,-1.85,1424.86,0.0,88.33,0.62,26,0.0,10,0.0,16,0.0,0,0.0,38.46,0.0,2026-02-01,-,0,989.0
837,-22,minzent,-,1159.71,-1.66,1453.82,0.0,98.04,0.55,19,0.0,8,0.0,11,0.0,0,0.0,42.11,0.0,2026-01-30,-,0,913.0
838,-36,RoboKay314,US,1157.51,-14.52,1298.8,-18.36,47.1,-1.28,88,6.0,33,1.0,55,5.0,0,0.0,37.5,-1.52,2026-08-17,-,0,486.0
-,-,Melingsguten,-,1156.93,-1.39,1510.0,0.0,117.69,0.46,15,0.0,7,0.0,8,0.0,0,0.0,46.67,0.0,2024-04-04,-,0,1287.0
-,-,stanel,RO,1156.45,-1.12,1594.28,0.0,145.95,0.37,11,0.0,6,0.0,5,0.0,0,0.0,54.55,0.0,2023-01-15,G,4,-
839,-22,kalev,-,1156.4,-3.12,1315.03,0.0,52.88,1.04,59,0.0,24,0.0,34,0.0,1,0.0,40.68,0.0,2025-11-30,-,0,576.0
-,-,Taeybae,-,1156.3,-1.18,1572.55,0.0,138.75,0.39,8,0.0,4,0.0,4,0.0,0,0.0,50.0,0.0,2025-03-22,-,0,757.0
840,-9,J-dog,GB,1155.62,8.16,1304.3,3.48,49.56,-1.56,84,7.0,27,2.0,55,5.0,2,0.0,32.14,-0.33,2026-08-09,-,0,593.0
-,-,Saish,ES,1154.3,-2.27,1370.58,0.0,72.1,0.76,41,0.0,17,0.0,23,0.0,1,0.0,41.46,0.0,2025-02-21,-,0,1173.0
841,-21,Brett13,-,1153.19,-1.65,1450.51,0.0,99.11,0.55,15,0.0,6,0.0,9,0.0,0,0.0,40.0,0.0,2026-04-01,-,0,872.0
842,-8,HolyOutlaw,US,1153.16,6.56,1274.38,6.05,40.4,-0.17,151,7.0,57,3.0,93,4.0,1,0.0,37.75,0.25,2026-08-17,-,0,572.0
-,-,aimo,CN,1153.13,-1.3,1530.58,0.0,125.81,0.43,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2023-10-05,-,0,-
843,-21,GetGot,-,1152.86,-1.05,1620.66,0.0,155.93,0.35,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2026-01-31,-,0,-
844,-25,BerdBlond,-,1152.53,-3.73,1284.64,0.0,44.04,1.24,135,0.0,53,0.0,78,0.0,4,0.0,39.26,0.0,2026-02-08,-,0,836.0
845,-163,silverpaun,-,1152.12,-96.13,1435.58,-160.79,94.49,-21.55,18,7.0,9,2.0,9,5.0,0,0.0,50.0,-13.64,2026-08-09,-,0,-
846,-23,baralex,-,1151.09,-1.47,1484.27,0.0,111.06,0.49,15,0.0,7,0.0,8,0.0,0,0.0,46.67,0.0,2026-01-29,-,0,872.0
-,-,Vanilla,-,1150.2,-1.28,1531.82,0.0,127.21,0.43,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2024-04-04,-,0,-
847,-22,amaj,US,1149.93,-1.22,1552.34,0.0,134.13,0.41,8,0.0,3,0.0,5,0.0,0,0.0,37.5,0.0,2026-03-23,-,0,439.0
848,-24,Dienekes,-,1149.61,-2.09,1259.46,-0.9,36.61,0.4,218,7.0,69,2.0,148,5.0,1,0.0,31.65,-0.1,2026-08-09,-,0,533.0
-,-,KapitanTom,CZ,1148.56,-2.04,1389.73,0.0,80.39,0.68,32,0.0,14,0.0,18,0.0,0,0.0,43.75,0.0,2025-02-14,-,0,852.0
-,-,Ockham,-,1148.32,-1.18,1563.63,0.0,138.44,0.39,9,0.0,5,0.0,4,0.0,0,0.0,55.56,0.0,2024-04-04,-,0,-
849,-40,Igelkotten,-,1147.59,-20.95,1291.04,-24.93,47.81,-1.32,80,7.0,29,0.0,51,7.0,0,0.0,36.25,-3.48,2026-08-08,-,0,687.0
850,-23,Partyshank,-,1147.22,-2.98,1313.73,0.0,55.5,0.99,70,0.0,27,0.0,43,0.0,0,0.0,38.57,0.0,2026-02-17,-,0,589.0
851,-22,greslack,-,1146.96,-0.9,1687.6,0.0,180.21,0.3,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2026-01-31,-,0,-
-,-,18544415,-,1146.68,-0.8,1761.17,0.0,204.83,0.27,3,0.0,3,0.0,0,0.0,0,0.0,100.0,0.0,2024-12-16,-,0,989.0
-,-,BlaueElise,-,1146.62,-1.09,1594.95,0.0,149.44,0.36,9,0.0,4,0.0,5,0.0,0,0.0,44.44,0.0,2024-04-04,-,0,1287.0
852,-2,Franzy,-,1146.57,12.63,1277.25,10.58,43.56,-0.68,109,7.0,40,3.0,68,4.0,1,0.0,36.7,0.43,2026-08-13,-,0,746.0
