Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
526,-52,pavelceska,-,1432.75,-23.41,1589.34,-35.8,52.2,-4.13,62,10.0,37,4.0,25,6.0,0,0.0,59.68,-3.78,2026-07-30,-,0,1372.0
527,6,Bergen,NO,1432.11,0.76,1509.73,4.61,25.87,1.28,860,14.0,383,7.0,471,7.0,6,0.0,44.53,0.09,2026-07-30,G,6,386.0
528,-4,Medgar,-,1432.09,-2.01,1525.65,1.45,31.19,1.15,276,6.0,150,2.0,124,4.0,2,0.0,54.35,-0.46,2026-07-16,-,0,398.0
529,12,t-k-421,US,1431.66,5.63,1515.36,10.11,27.9,1.49,396,6.0,187,5.0,206,1.0,3,0.0,47.22,0.55,2026-06-26,-,0,284.0
-,-,dudzik,-,1430.92,-2.59,1621.05,0.0,63.38,0.86,72,0.0,38,0.0,34,0.0,0,0.0,52.78,0.0,2022-05-26,G,4,-
530,0,AlkashRusanovskiy,-,1430.87,-2.21,1653.04,0.0,74.06,0.74,30,0.0,18,0.0,12,0.0,0,0.0,60.0,0.0,2026-05-08,-,0,-
531,-9,C3POsMidriff,-,1430.75,-3.6,1571.74,0.0,46.99,1.2,142,0.0,84,0.0,58,0.0,0,0.0,59.15,0.0,2025-12-10,G,2,426.0
532,6,theussner79,DE,1430.28,2.3,1510.67,6.37,26.79,1.36,560,10.0,298,7.0,260,3.0,2,0.0,53.21,0.3,2026-08-03,-,0,356.0
533,-14,qhung49,VN,1429.78,-6.08,1541.43,0.0,37.22,2.03,500,0.0,231,0.0,260,0.0,9,0.0,46.2,0.0,2026-04-20,M,2,473.0
-,-,Olivier000,FR,1429.74,-3.91,1557.68,0.0,42.65,1.3,190,0.0,96,0.0,93,0.0,1,0.0,50.53,0.0,2025-01-23,-,0,805.0
534,-3,Ratsia,FI,1429.72,-3.07,1569.99,-4.75,46.76,-0.56,88,4.0,51,2.0,36,2.0,1,0.0,57.95,-0.38,2026-07-30,-,0,802.0
-,-,AXL79,-,1429.53,-2.85,1605.4,0.0,58.62,0.95,66,0.0,34,0.0,31,0.0,1,0.0,51.52,0.0,2024-04-04,G,6,-
535,-1,Pavnco,-,1428.85,-2.1,1662.5,0.0,77.88,0.7,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2026-05-18,-,0,-
-,-,KrwawyPysio,-,1428.64,-1.9,1687.36,0.0,86.24,0.63,24,0.0,16,0.0,8,0.0,0,0.0,66.67,0.0,2024-07-01,-,0,-
-,-,g.threepwood,-,1427.88,-3.15,1584.7,0.0,52.27,1.05,200,0.0,112,0.0,87,0.0,1,0.0,56.0,0.0,2023-05-08,-,0,-
536,-22,maumastoks,LT,1427.34,-10.39,1530.4,-7.12,34.35,1.09,514,4.0,252,0.0,259,4.0,3,0.0,49.03,-0.38,2026-07-25,G,2,711.0
537,-16,nattee,TH,1426.48,-8.0,1513.73,-3.98,29.08,1.34,570,6.0,274,2.0,291,4.0,5,0.0,48.07,-0.16,2026-07-11,-,0,429.0
538,-41,vagrantil,AU,1426.25,-18.43,1527.25,-15.43,33.67,1.0,152,4.0,66,0.0,83,4.0,3,0.0,43.42,-1.17,2026-07-29,-,0,264.0
-,-,Yambomb,-,1426.23,-2.03,1668.14,0.0,80.63,0.68,42,0.0,31,0.0,11,0.0,0,0.0,73.81,0.0,2021-03-02,-,0,-
539,-3,buttoxide,SG,1426.03,-3.27,1577.53,0.0,50.5,1.09,76,0.0,46,0.0,30,0.0,0,0.0,60.53,0.0,2026-03-23,-,0,681.0
540,-3,CardinalBadger,-,1425.98,-2.36,1633.8,0.0,69.27,0.79,44,0.0,28,0.0,16,0.0,0,0.0,63.64,0.0,2026-01-22,-,0,872.0
-,-,tbat,-,1425.89,-3.34,1572.96,0.0,49.03,1.11,198,0.0,99,0.0,98,0.0,1,0.0,50.0,0.0,2023-09-03,G,4,-
-,-,TryAndStopUs,US,1425.38,-2.45,1626.77,0.0,67.13,0.82,78,0.0,37,0.0,41,0.0,0,0.0,47.44,0.0,2021-05-23,M,2,-
541,new,Sun_Zoo,-,1425.32,975.32,1774.73,274.73,116.47,116.47,10,10.0,10,10.0,0,0.0,0,0.0,100.0,100.0,2026-08-02,-,0,-
-,-,MarSonWar,-,1424.95,-3.37,1574.64,0.0,49.9,1.12,94,0.0,46,0.0,48,0.0,0,0.0,48.94,0.0,2025-05-22,-,0,-
542,68,Depp,CA,1424.88,41.02,1547.23,36.9,40.78,-1.37,96,10.0,54,8.0,42,2.0,0,0.0,56.25,2.76,2026-07-28,-,0,1245.0
-,-,laozhang,-,1424.73,-3.14,1584.42,0.0,53.23,1.05,94,0.0,41,0.0,51,0.0,2,0.0,43.62,0.0,2023-11-15,G,2,-
543,9,bcnoexceptions,US,1424.61,6.11,1512.8,9.08,29.4,0.99,414,10.0,183,7.0,220,3.0,11,0.0,44.2,0.64,2026-07-31,G,4,273.0
544,-46,haimke,-,1424.5,-19.46,1505.22,-16.57,26.9,0.96,666,16.0,331,2.0,325,14.0,10,0.0,49.7,-0.92,2026-08-04,G,4,261.0
545,4,ElDiabloAzul,US,1423.8,4.9,1533.2,7.7,36.47,0.94,318,4.0,149,2.0,166,2.0,3,0.0,46.86,0.04,2026-07-25,-,0,-
-,-,Andrew_Davidson,-,1423.34,-3.62,1561.24,0.0,45.97,1.21,146,0.0,76,0.0,69,0.0,1,0.0,52.05,0.0,2025-04-25,-,0,684.0
-,-,Don_bronzo,-,1423.18,-2.17,1652.19,0.0,76.34,0.72,56,0.0,34,0.0,22,0.0,0,0.0,60.71,0.0,2023-02-05,-,0,-
546,-7,kopu,-,1423.16,-3.78,1553.78,0.0,43.54,1.26,156,0.0,95,0.0,59,0.0,2,0.0,60.9,0.0,2026-05-25,-,0,937.0
547,-7,Sawell,-,1423.15,-2.95,1593.38,0.0,56.74,0.98,54,0.0,29,0.0,23,0.0,2,0.0,53.7,0.0,2026-05-24,G,2,-
548,13,TheElk,US,1423.05,9.84,1508.72,13.1,28.55,1.09,480,10.0,242,7.0,235,3.0,3,0.0,50.42,0.42,2026-08-10,-,0,289.0
-,-,KenCastle,-,1423.02,-2.61,1613.1,0.0,63.36,0.87,72,0.0,38,0.0,34,0.0,0,0.0,52.78,0.0,2022-02-24,-,0,-
-,-,Barnstormer,-,1422.95,-3.34,1574.69,0.0,50.58,1.11,136,0.0,75,0.0,59,0.0,2,0.0,55.15,0.0,2024-07-01,-,0,-
549,-41,Haxxorn,SE,1422.89,-17.42,1504.28,-12.86,27.13,1.52,664,8.0,306,1.0,351,6.0,7,1.0,46.08,-0.41,2026-06-28,G,10,286.0
-,-,nickless0,-,1422.54,-2.0,1667.87,0.0,81.78,0.67,36,0.0,26,0.0,10,0.0,0,0.0,72.22,0.0,2022-11-29,-,0,-
-,-,gigilamoroso,-,1422.49,-3.07,1584.03,0.0,53.85,1.02,96,0.0,53,0.0,43,0.0,0,0.0,55.21,0.0,2024-07-01,-,0,-
-,-,Shivian,NL,1422.4,-3.66,1559.03,0.0,45.54,1.22,230,0.0,120,0.0,109,0.0,1,0.0,52.17,0.0,2023-11-15,-,0,-
550,-18,wartin,SK,1421.81,-10.6,1512.42,-5.41,30.2,1.73,682,6.0,327,1.0,353,5.0,2,0.0,47.95,-0.27,2026-07-08,P,2,275.0
551,-9,AntoineBx,FR,1421.79,-3.37,1567.85,0.0,48.69,1.12,68,0.0,41,0.0,25,0.0,2,0.0,60.29,0.0,2026-04-21,-,0,794.0
-,-,elracha,PT,1421.43,-3.47,1563.04,0.0,47.2,1.16,250,0.0,136,0.0,114,0.0,0,0.0,54.4,0.0,2023-06-28,-,0,-
552,109,Gubbstyv,-,1420.9,59.66,1572.38,45.02,50.49,-4.88,60,10.0,34,8.0,26,2.0,0,0.0,56.67,4.67,2026-07-28,-,0,-
-,-,jskunsa,-,1420.87,-2.4,1627.09,0.0,68.74,0.8,60,0.0,33,0.0,27,0.0,0,0.0,55.0,0.0,2021-06-02,-,0,-
-,-,YSun,-,1420.71,-3.45,1568.82,0.0,49.37,1.15,178,0.0,111,0.0,66,0.0,1,0.0,62.36,0.0,2024-04-04,-,0,-
553,-10,EmiratesOfHacan,-,1420.55,-3.67,1555.25,0.0,44.9,1.22,132,0.0,76,0.0,56,0.0,0,0.0,57.58,0.0,2026-01-16,-,0,786.0
554,-29,TribunX,DE,1420.48,-13.55,1506.45,-7.4,28.66,2.05,590,2.0,304,0.0,280,2.0,6,0.0,51.53,-0.17,2026-06-24,-,0,286.0
-,-,leothelion,-,1419.97,-1.53,1740.31,0.0,106.78,0.51,12,0.0,12,0.0,0,0.0,0,0.0,100.0,0.0,2025-05-29,-,0,1262.0
-,-,BureRF,-,1419.76,-3.75,1554.71,0.0,44.98,1.25,122,0.0,63,0.0,57,0.0,2,0.0,51.64,0.0,2025-05-20,-,0,687.0
-,-,Milah,-,1419.7,-2.65,1606.39,0.0,62.23,0.88,90,0.0,56,0.0,33,0.0,1,0.0,62.22,0.0,2022-03-06,-,0,-
-,-,Gobos,ET,1419.69,-3.37,1565.3,0.0,48.53,1.12,304,0.0,159,0.0,140,0.0,5,0.0,52.3,0.0,2023-04-04,-,0,-
555,-8,jonzewiespike,DE,1419.64,-0.99,1510.69,3.07,30.35,1.36,252,4.0,130,3.0,122,1.0,0,0.0,51.59,0.38,2026-08-03,-,0,310.0
556,-10,extrmn8r,-,1419.18,-2.54,1613.02,0.0,64.61,0.85,38,0.0,21,0.0,16,0.0,1,0.0,55.26,0.0,2026-05-15,-,0,805.0
-,-,vanishadow,CN,1419.06,-2.0,1663.44,0.0,81.46,0.67,30,0.0,24,0.0,6,0.0,0,0.0,80.0,0.0,2023-03-01,-,0,88.0
-,-,Kojtic,-,1418.94,-2.72,1599.38,0.0,60.15,0.91,52,0.0,28,0.0,24,0.0,0,0.0,53.85,0.0,2024-09-15,-,0,-
-,-,Raze27,-,1418.65,-3.11,1580.95,0.0,54.1,1.04,138,0.0,82,0.0,56,0.0,0,0.0,59.42,0.0,2024-02-26,-,0,-
-,-,ZRoronoaZ,CZ,1418.54,-4.32,1544.56,0.0,42.0,1.44,238,0.0,130,0.0,107,0.0,1,0.0,54.62,0.0,2025-03-14,-,0,939.0
-,-,HLDM,-,1418.14,-1.78,1693.03,0.0,91.63,0.59,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2024-07-01,-,0,-
-,-,Callumf,AU,1417.95,-2.71,1599.49,0.0,60.51,0.9,84,0.0,51,0.0,30,0.0,3,0.0,60.71,0.0,2022-09-04,-,0,-
-,-,backspace,-,1417.92,-2.55,1611.54,0.0,64.54,0.85,54,0.0,39,0.0,13,0.0,2,0.0,72.22,0.0,2024-09-15,-,0,1259.0
-,-,cookieben,-,1417.53,-2.63,1609.49,0.0,63.99,0.88,84,0.0,48,0.0,35,0.0,1,0.0,57.14,0.0,2021-11-27,G,2,-
557,-13,czaurel,-,1417.33,-5.05,1513.46,0.0,32.04,1.68,360,0.0,184,0.0,173,0.0,3,0.0,51.11,0.0,2026-05-30,-,0,529.0
-,-,Naval,-,1417.23,-2.01,1661.75,0.0,81.51,0.67,28,0.0,19,0.0,9,0.0,0,0.0,67.86,0.0,2025-03-14,-,0,805.0
558,-8,Scipio1126,US,1416.87,-1.72,1701.59,0.0,94.91,0.57,24,0.0,18,0.0,6,0.0,0,0.0,75.0,0.0,2025-12-01,-,0,805.0
-,-,cal21,-,1416.3,-3.14,1579.19,0.0,54.3,1.05,174,0.0,103,0.0,70,0.0,1,0.0,59.2,0.0,2022-11-23,G,2,-
559,-11,MickeyStein,-,1416.3,-4.12,1541.68,0.0,41.79,1.37,176,0.0,101,0.0,72,0.0,3,0.0,57.39,0.0,2026-05-19,-,0,-
-,-,Finite,-,1415.65,-1.33,1784.36,0.0,122.9,0.44,12,0.0,12,0.0,0,0.0,0,0.0,100.0,0.0,2021-11-29,-,0,-
-,-,orlin614,-,1415.51,-2.4,1623.46,0.0,69.32,0.8,48,0.0,31,0.0,17,0.0,0,0.0,64.58,0.0,2023-11-27,-,0,-
560,-7,wolfcub41,-,1415.08,-2.31,1627.92,0.0,70.95,0.77,36,0.0,22,0.0,13,0.0,1,0.0,61.11,0.0,2026-05-29,-,0,-
561,-10,ChunkySam,US,1415.03,-3.55,1554.39,0.0,46.45,1.18,78,0.0,47,0.0,31,0.0,0,0.0,60.26,0.0,2026-05-28,-,0,1106.0
-,-,FranszKO,-,1414.63,-1.75,1694.96,0.0,93.44,0.58,30,0.0,22,0.0,7,0.0,1,0.0,73.33,0.0,2021-03-02,-,0,-
562,-4,RiRu,LV,1414.08,-0.83,1501.1,2.51,29.01,1.11,286,10.0,146,6.0,137,4.0,3,0.0,51.05,0.33,2026-07-29,-,0,331.0
563,-8,Foxxx,-,1413.72,-2.25,1634.64,0.0,73.64,0.75,30,0.0,18,0.0,12,0.0,0,0.0,60.0,0.0,2026-03-19,-,0,-
-,-,Woodenman,-,1413.68,-3.66,1550.91,0.0,45.74,1.22,294,0.0,134,0.0,157,0.0,3,0.0,45.58,0.0,2024-03-03,P,4,-
564,-10,mezerrrrr,US,1413.63,-2.5,1610.81,0.0,65.73,0.83,40,0.0,19,0.0,20,0.0,1,0.0,47.5,0.0,2026-03-13,-,0,662.0
565,-5,KEIL,PL,1413.3,-0.39,1497.56,2.87,28.09,1.08,494,10.0,243,4.0,245,5.0,6,1.0,49.19,-0.19,2026-07-30,-,0,541.0
-,-,Cadrach,-,1413.24,-2.41,1618.39,0.0,68.38,0.8,54,0.0,29,0.0,25,0.0,0,0.0,53.7,0.0,2022-06-05,G,4,-
-,-,Brandon12129,US,1413.21,-3.15,1570.07,0.0,52.29,1.05,162,0.0,96,0.0,66,0.0,0,0.0,59.26,0.0,2023-12-03,-,0,-
-,-,Snorky,-,1413.12,-2.52,1608.3,0.0,65.06,0.84,54,0.0,32,0.0,22,0.0,0,0.0,59.26,0.0,2023-06-04,-,0,-
566,-21,tronnemann,NO,1412.54,-9.55,1510.09,-6.9,32.52,0.88,280,6.0,149,2.0,129,4.0,2,0.0,53.21,-0.44,2026-07-15,-,0,333.0
567,-4,Ekdezel,-,1411.68,0.33,1492.45,4.2,26.92,1.29,608,10.0,303,6.0,299,4.0,6,0.0,49.84,0.17,2026-07-31,-,0,429.0
568,-11,Mkucharz,CA,1411.6,-3.33,1560.71,0.0,49.7,1.11,80,0.0,42,0.0,37,0.0,1,0.0,52.5,0.0,2026-04-12,-,0,452.0
569,-3,RobertdeSable,-,1411.4,1.87,1506.8,5.19,31.8,1.11,396,6.0,190,4.0,204,2.0,2,0.0,47.98,0.29,2026-06-30,G,6,565.0
-,-,PTactician,-,1411.27,-3.22,1572.56,0.0,53.76,1.07,118,0.0,60,0.0,58,0.0,0,0.0,50.85,0.0,2023-11-15,G,6,-
-,-,theChony,MX,1411.06,-3.64,1549.47,0.0,46.14,1.21,358,0.0,177,0.0,171,0.0,10,0.0,49.44,0.0,2024-04-04,G,4,-
570,-14,Krayze,GB,1410.53,-5.29,1524.07,0.0,37.85,1.76,186,0.0,98,0.0,83,0.0,5,0.0,52.69,0.0,2025-12-02,-,0,300.0
-,-,Piter3000,PL,1410.29,-3.23,1561.28,0.0,50.33,1.08,136,0.0,73,0.0,61,0.0,2,0.0,53.68,0.0,2023-06-04,-,0,-
-,-,Ramonster,NL,1409.42,-3.96,1539.5,0.0,43.36,1.32,226,0.0,136,0.0,90,0.0,0,0.0,60.18,0.0,2024-09-15,-,0,-
571,new,AdamYedidia,-,1408.8,958.8,1833.73,333.73,141.64,141.64,6,6.0,6,6.0,0,0.0,0,0.0,100.0,100.0,2026-07-21,-,0,-
572,-7,Raffaelus,-,1408.52,-1.74,1690.86,0.0,94.11,0.58,24,0.0,19,0.0,5,0.0,0,0.0,79.17,0.0,2026-03-24,-,0,1067.0
573,7,boogy5,LT,1408.25,8.41,1493.31,11.84,28.35,1.14,492,10.0,246,7.0,238,2.0,8,1.0,50.0,0.41,2026-08-03,-,0,473.0
-,-,Gbro,-,1407.52,-2.18,1635.89,0.0,76.12,0.73,54,0.0,42,0.0,12,0.0,0,0.0,77.78,0.0,2023-03-01,G,2,-
-,-,ChinaWanping,-,1407.39,-1.78,1682.67,0.0,91.76,0.59,24,0.0,20,0.0,4,0.0,0,0.0,83.33,0.0,2021-09-05,-,0,-
574,-10,kwojtasz,US,1407.31,-3.86,1536.43,0.0,43.04,1.29,196,0.0,105,0.0,90,0.0,1,0.0,53.57,0.0,2026-01-31,-,0,989.0
-,-,tkornai,HU,1407.19,-3.05,1569.19,0.0,54.0,1.02,96,0.0,61,0.0,34,0.0,1,0.0,63.54,0.0,2024-09-04,-,0,-
-,-,Boogeli,NL,1406.93,-3.29,1558.55,0.0,50.54,1.1,104,0.0,61,0.0,42,0.0,1,0.0,58.65,0.0,2024-05-29,-,0,-
-,-,Abenteurer86,-,1406.86,-3.33,1554.52,0.0,49.22,1.11,134,0.0,75,0.0,59,0.0,0,0.0,55.97,0.0,2024-04-04,-,0,-
-,-,buste,-,1406.86,-3.35,1556.54,0.0,49.89,1.12,138,0.0,64,0.0,74,0.0,0,0.0,46.38,0.0,2024-06-02,G,14,-
-,-,Diaz,-,1406.79,-1.78,1682.85,0.0,92.02,0.59,18,0.0,10,0.0,8,0.0,0,0.0,55.56,0.0,2024-07-01,-,0,-
-,-,Masterchief,-,1406.27,-2.71,1590.57,0.0,61.43,0.9,60,0.0,34,0.0,26,0.0,0,0.0,56.67,0.0,2025-03-15,-,0,644.0
-,-,Szumo,-,1406.17,-2.57,1598.93,0.0,64.25,0.86,84,0.0,46,0.0,38,0.0,0,0.0,54.76,0.0,2021-08-22,G,2,-
-,-,TheBiggerE,-,1406.15,-2.87,1584.26,0.0,59.37,0.96,108,0.0,56,0.0,48,0.0,4,0.0,51.85,0.0,2022-02-22,-,0,-
-,-,Finglove,-,1406.07,-4.03,1531.31,0.0,41.75,1.34,320,0.0,161,0.0,159,0.0,0,0.0,50.31,0.0,2024-09-04,G,2,-
-,-,Diabloz,-,1406.04,-3.06,1570.47,0.0,54.81,1.02,104,0.0,58,0.0,46,0.0,0,0.0,55.77,0.0,2023-03-01,-,0,-
-,-,Etherealz,CA,1406.0,-4.3,1524.05,0.0,39.35,1.43,268,0.0,145,0.0,123,0.0,0,0.0,54.1,0.0,2025-01-27,-,0,511.0
-,-,Mathies,-,1405.89,-3.16,1565.16,0.0,53.09,1.05,150,0.0,79,0.0,70,0.0,1,0.0,52.67,0.0,2023-01-15,G,4,-
-,-,Reinuvader,HU,1405.73,-3.77,1536.15,0.0,43.48,1.26,222,0.0,128,0.0,93,0.0,1,0.0,57.66,0.0,2025-01-15,-,0,1388.0
575,-6,Lammoth,DE,1405.69,-2.7,1487.12,1.06,27.14,1.25,614,10.0,309,5.0,301,5.0,4,0.0,50.33,0.0,2026-07-28,-,0,423.0
-,-,vivimaster,IT,1405.08,-3.41,1552.61,0.0,49.18,1.14,146,0.0,84,0.0,61,0.0,1,0.0,57.53,0.0,2025-05-11,-,0,729.0
576,-5,Rius,-,1405.06,-1.94,1658.23,0.0,84.39,0.65,22,0.0,16,0.0,6,0.0,0,0.0,72.73,0.0,2026-03-23,-,0,-
577,-9,migoet,BE,1404.49,-3.98,1485.99,-0.01,27.17,1.32,656,10.0,308,5.0,345,5.0,3,0.0,46.95,0.05,2026-07-31,-,0,378.0
578,-6,Giledon,-,1404.45,-2.35,1614.89,0.0,70.14,0.78,36,0.0,22,0.0,14,0.0,0,0.0,61.11,0.0,2026-03-23,-,0,729.0
-,-,SergioCamp,-,1404.4,-2.11,1636.37,0.0,77.32,0.7,32,0.0,16,0.0,16,0.0,0,0.0,50.0,0.0,2024-07-15,-,0,-
-,-,Elin,US,1404.08,-3.51,1549.13,0.0,48.35,1.17,204,0.0,109,0.0,94,0.0,1,0.0,53.43,0.0,2023-11-25,-,0,-
579,-5,Synchro,BD,1402.66,-3.38,1557.31,0.0,51.55,1.13,66,0.0,36,0.0,30,0.0,0,0.0,54.55,0.0,2026-02-25,-,0,728.0
-,-,sorpy,KR,1402.64,-3.71,1537.32,0.0,44.89,1.24,120,0.0,65,0.0,50,0.0,5,0.0,54.17,0.0,2025-03-12,-,0,794.0
580,new,Kroplasowy,-,1402.51,952.51,1826.84,326.84,141.44,141.44,6,6.0,6,6.0,0,0.0,0,0.0,100.0,100.0,2026-07-21,-,0,-
-,-,Schmitztopher,-,1402.47,-1.56,1718.23,0.0,105.25,0.52,18,0.0,13,0.0,5,0.0,0,0.0,72.22,0.0,2020-06-28,G,2,-
581,-8,aivin,PL,1402.4,-4.26,1522.3,0.0,39.97,1.42,192,0.0,98,0.0,93,0.0,1,0.0,51.04,0.0,2026-03-20,-,0,352.0
582,-6,NozoEli,-,1402.0,-1.88,1662.36,0.0,86.79,0.63,18,0.0,11,0.0,7,0.0,0,0.0,61.11,0.0,2026-03-16,-,0,-
583,-8,petki,-,1401.75,-2.93,1571.74,0.0,56.67,0.98,102,0.0,56,0.0,45,0.0,1,0.0,54.9,0.0,2026-01-23,-,0,-
-,-,Mrzout,-,1401.64,-3.14,1559.72,0.0,52.7,1.05,132,0.0,75,0.0,57,0.0,0,0.0,56.82,0.0,2025-03-05,-,0,805.0
-,-,JeroenSchreurs,BE,1401.47,-3.82,1531.85,0.0,43.46,1.27,272,0.0,127,0.0,144,0.0,1,0.0,46.69,0.0,2024-10-01,G,2,-
-,-,Giga,IT,1400.06,-4.17,1521.3,0.0,40.41,1.39,302,0.0,152,0.0,150,0.0,0,0.0,50.33,0.0,2024-09-15,G,4,-
584,-2,pdx,-,1399.94,0.18,1494.05,4.09,31.37,1.3,244,4.0,117,2.0,126,2.0,1,0.0,47.95,0.03,2026-08-10,-,0,479.0
585,-26,Herdeksunek,CZ,1399.93,-14.71,1485.0,-10.92,28.35,1.26,384,10.0,188,1.0,192,9.0,4,0.0,48.96,-1.04,2026-07-31,-,0,362.0
586,-19,Pshemo,-,1399.84,-8.69,1492.95,-5.35,31.04,1.12,284,6.0,138,2.0,145,4.0,1,0.0,48.59,-0.33,2026-07-22,-,0,305.0
-,-,Vanillehahn,-,1399.59,-1.32,1771.92,0.0,124.11,0.44,12,0.0,10,0.0,2,0.0,0,0.0,83.33,0.0,2020-11-25,-,0,-
-,-,aimo,CN,1399.11,-1.51,1723.79,0.0,108.23,0.5,12,0.0,10,0.0,2,0.0,0,0.0,83.33,0.0,2023-07-15,-,0,-
587,-17,Sophia,-,1398.89,-8.78,1520.51,-9.37,40.54,-0.2,258,6.0,132,2.0,124,4.0,2,0.0,51.16,-0.43,2026-07-21,-,0,-
-,-,Montanor,-,1398.74,-1.36,1760.03,0.0,120.43,0.45,18,0.0,16,0.0,2,0.0,0,0.0,88.89,0.0,2022-09-04,-,0,-
-,-,DjesusHChrist,-,1397.61,-1.06,1857.97,0.0,153.45,0.35,6,0.0,6,0.0,0,0.0,0,0.0,100.0,0.0,2020-12-02,-,0,-
588,-9,BlueCardinal,-,1397.61,-2.42,1600.89,0.0,67.76,0.81,36,0.0,20,0.0,16,0.0,0,0.0,55.56,0.0,2026-04-03,-,0,1067.0
-,-,Luthenoor,-,1397.46,-2.22,1618.14,0.0,73.56,0.74,48,0.0,32,0.0,16,0.0,0,0.0,66.67,0.0,2021-09-04,-,0,-
589,-6,Leeech,FI,1397.11,-2.47,1596.45,0.0,66.45,0.82,36,0.0,18,0.0,18,0.0,0,0.0,50.0,0.0,2026-05-14,-,0,805.0
590,-13,Pelej,PL,1397.08,-5.75,1509.16,-3.33,37.36,0.81,300,4.0,122,1.0,174,3.0,4,0.0,40.67,-0.21,2026-07-20,-,0,-
-,-,Biancus,IT,1397.03,-3.65,1535.1,0.0,46.02,1.22,184,0.0,95,0.0,88,0.0,1,0.0,51.63,0.0,2025-03-27,-,0,805.0
-,-,holyknife,-,1396.69,-2.82,1571.96,0.0,58.42,0.94,126,0.0,67,0.0,57,0.0,2,0.0,53.17,0.0,2022-06-05,-,0,-
-,-,PIRCSUPREME,-,1396.38,-2.5,1594.12,0.0,65.91,0.83,42,0.0,27,0.0,15,0.0,0,0.0,64.29,0.0,2025-05-31,-,0,852.0
-,-,meleke,-,1396.09,-1.68,1688.41,0.0,97.44,0.56,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2024-04-04,-,0,-
-,-,Archer1629,TW,1395.94,-1.69,1685.3,0.0,96.45,0.56,18,0.0,14,0.0,3,0.0,1,0.0,77.78,0.0,2024-09-15,-,0,-
-,-,CrushU,-,1395.89,-3.93,1528.82,0.0,44.31,1.31,248,0.0,110,0.0,136,0.0,2,0.0,44.35,0.0,2025-03-28,G,2,-
591,-10,Carbon14,-,1395.84,-3.99,1485.69,-0.08,29.95,1.3,498,6.0,239,3.0,258,3.0,1,0.0,47.99,0.02,2026-07-12,-,0,361.0
592,-7,Bromios,US,1395.08,-2.94,1563.99,0.0,56.3,0.98,58,0.0,33,0.0,25,0.0,0,0.0,56.9,0.0,2026-03-13,-,0,989.0
-,-,MikeyLear,-,1394.92,-2.55,1589.0,0.0,64.69,0.85,50,0.0,24,0.0,26,0.0,0,0.0,48.0,0.0,2025-03-11,-,0,478.0
593,-6,CloneFish,NL,1394.46,-2.7,1485.41,-0.32,30.32,0.79,370,10.0,168,4.0,199,6.0,3,0.0,45.41,-0.15,2026-08-05,-,0,338.0
594,30,SKJaCaRD,FR,1394.43,15.87,1495.59,16.22,33.72,0.12,164,10.0,82,8.0,82,2.0,0,0.0,50.0,1.95,2026-07-28,-,0,432.0
-,-,ttaf,-,1394.36,-1.72,1680.95,0.0,95.53,0.57,30,0.0,24,0.0,6,0.0,0,0.0,80.0,0.0,2023-02-23,-,0,-
595,-2,FlyGon,-,1393.95,0.06,1578.3,-16.58,61.45,-5.55,42,6.0,26,2.0,16,4.0,0,0.0,61.9,-4.77,2026-07-26,-,0,1243.0
596,237,scaggi,-,1393.7,113.01,1645.65,60.09,83.98,-17.64,18,6.0,14,5.0,4,1.0,0,0.0,77.78,2.78,2026-07-13,-,0,-
-,-,Kripa,FI,1393.53,-3.3,1541.83,0.0,49.43,1.1,148,0.0,85,0.0,61,0.0,2,0.0,57.43,0.0,2023-06-28,-,0,-
597,-8,lukejones82,-,1393.24,-2.13,1623.81,0.0,76.86,0.71,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2026-02-21,-,0,729.0
-,-,Xovion,-,1393.03,-2.63,1579.02,0.0,61.99,0.88,96,0.0,54,0.0,41,0.0,1,0.0,56.25,0.0,2021-11-28,-,0,-
-,-,Jordanian,NL,1392.62,-2.69,1576.86,0.0,61.41,0.9,96,0.0,56,0.0,39,0.0,1,0.0,58.33,0.0,2022-03-06,-,0,-
598,-6,KidCanuck,-,1392.06,-1.89,1651.4,0.0,86.45,0.63,18,0.0,11,0.0,7,0.0,0,0.0,61.11,0.0,2026-03-20,-,0,-
599,-13,vbogoev,BG,1391.77,-6.04,1483.09,-1.85,30.44,1.4,284,6.0,140,4.0,141,2.0,3,0.0,49.3,0.38,2026-06-28,-,0,375.0
600,-9,LukeHeinz57,-,1391.69,-2.79,1569.23,0.0,59.18,0.93,54,0.0,29,0.0,25,0.0,0,0.0,53.7,0.0,2026-05-31,-,0,-
-,-,Goodgame111,-,1390.94,-1.64,1689.92,0.0,99.66,0.55,20,0.0,16,0.0,4,0.0,0,0.0,80.0,0.0,2023-04-04,-,0,-
601,48,JoopHuizinga,-,1390.15,21.85,1495.03,21.4,34.96,-0.15,160,10.0,75,8.0,85,2.0,0,0.0,46.88,2.21,2026-07-24,-,0,852.0
