Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
-,-,Elron,-,1253.76,-1.34,1619.94,0.0,122.06,0.45,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2020-12-06,-,0,-
-,-,Fysh,-,1253.4,-2.11,1488.36,0.0,78.32,0.7,36,0.0,17,0.0,19,0.0,0,0.0,47.22,0.0,2021-12-05,-,0,-
-,-,Stinus,-,1252.66,-1.47,1586.67,0.0,111.34,0.49,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2024-06-02,-,0,-
977,-71,Satanislav,-,1252.62,-1.45,1590.78,0.0,112.72,0.48,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2026-01-08,-,0,-
-,-,claybirds,-,1252.43,-2.06,1495.01,0.0,80.86,0.69,48,0.0,25,0.0,22,0.0,1,0.0,52.08,0.0,2021-03-02,-,0,-
978,1,Jesaphi,-,1252.39,44.8,1342.02,43.34,29.88,-0.49,393,24.0,148,18.0,242,6.0,3,0.0,37.66,2.43,2026-07-29,-,0,536.0
-,-,Dugy,-,1252.34,-3.26,1408.42,0.0,52.03,1.09,168,0.0,70,0.0,96,0.0,2,0.0,41.67,0.0,2023-06-04,-,0,-
-,-,Mikael.S,-,1252.25,-1.78,1528.26,0.0,92.0,0.59,18,0.0,9,0.0,8,0.0,1,0.0,50.0,0.0,2025-03-01,-,0,939.0
979,53,ce.re,-,1252.04,79.22,1506.05,33.61,84.67,-15.2,24,6.0,12,4.0,12,2.0,0,0.0,50.0,5.56,2026-07-29,-,0,-
980,-85,metternich,IT,1251.87,-7.45,1339.99,-8.41,29.37,-0.32,432,24.0,163,7.0,265,16.0,4,1.0,37.73,-0.51,2026-08-01,-,0,615.0
981,91,Archangel,-,1251.74,111.34,1426.54,30.98,58.26,-26.78,45,24.0,22,10.0,23,14.0,0,0.0,48.89,-8.25,2026-07-30,-,0,1257.0
-,-,Rossonerix10x,-,1251.45,-4.03,1378.15,0.0,42.23,1.34,213,0.0,87,0.0,124,0.0,2,0.0,40.85,0.0,2025-01-16,-,0,1184.0
-,-,HeM99,-,1251.28,-1.55,1567.97,0.0,105.56,0.52,12,0.0,5,0.0,6,0.0,1,0.0,41.67,0.0,2025-01-19,-,0,989.0
-,-,bobis,-,1250.88,-1.63,1550.89,0.0,100.0,0.54,18,0.0,11,0.0,7,0.0,0,0.0,61.11,0.0,2023-07-15,-,0,-
982,222,MarcinWol,-,1250.19,270.0,1528.66,234.23,92.82,-11.92,24,6.0,10,6.0,14,0.0,0,0.0,41.67,19.45,2026-07-22,-,0,-
-,-,CerseiShade,-,1250.19,-1.97,1500.48,0.0,83.43,0.66,36,0.0,15,0.0,21,0.0,0,0.0,41.67,0.0,2020-03-30,-,0,-
-,-,LSF,-,1249.85,-1.23,1647.38,0.0,132.51,0.41,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2020-09-27,-,0,-
983,-16,Igelkotten,-,1249.27,34.22,1428.81,26.66,59.85,-2.52,54,6.0,22,3.0,31,3.0,1,0.0,40.74,1.16,2026-07-27,-,0,687.0
984,-99,qige,-,1249.27,-18.19,1454.58,-38.45,68.44,-6.75,36,6.0,15,2.0,20,4.0,1,0.0,41.67,-1.66,2026-07-31,-,0,918.0
-,-,Styku,-,1248.95,-1.58,1559.34,0.0,103.46,0.53,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2019-12-22,-,0,-
-,-,JTazz01,-,1247.5,-2.41,1451.64,0.0,68.05,0.8,60,0.0,29,0.0,31,0.0,0,0.0,48.33,0.0,2022-03-06,-,0,-
985,-72,botenmaru82,-,1247.48,-2.34,1458.77,0.0,70.43,0.78,42,0.0,19,0.0,21,0.0,2,0.0,45.24,0.0,2025-12-01,-,0,872.0
986,new,Boniu_bon,-,1247.28,797.28,1688.63,188.63,147.12,147.12,6,6.0,4,4.0,2,2.0,0,0.0,66.67,66.67,2026-07-29,-,0,-
-,-,Psynergist,-,1247.1,-1.94,1499.98,0.0,84.29,0.65,24,0.0,9,0.0,15,0.0,0,0.0,37.5,0.0,2024-07-01,-,0,-
987,-35,Ulyssess,IT,1246.9,24.55,1341.95,24.13,31.68,-0.14,330,18.0,119,10.0,208,8.0,3,0.0,36.06,1.12,2026-08-03,-,0,491.0
988,-73,Czarny,-,1246.89,-1.8,1518.55,0.0,90.55,0.6,18,0.0,10,0.0,8,0.0,0,0.0,55.56,0.0,2026-03-01,-,0,-
-,-,stanel,RO,1246.79,-3.01,1411.33,0.0,54.85,1.0,153,0.0,63,0.0,90,0.0,0,0.0,41.18,0.0,2023-02-05,G,4,-
989,unretired,oldmutant,-,1246.39,58.44,1384.55,36.47,46.05,-7.33,150,18.0,59,11.0,91,7.0,0,0.0,39.33,2.97,2026-07-29,-,0,-
-,-,Jerry_Kacmar,-,1246.21,-1.87,1510.1,0.0,87.96,0.62,36,0.0,18,0.0,18,0.0,0,0.0,50.0,0.0,2020-12-06,-,0,-
-,-,Nomisbo,-,1245.96,-1.15,1671.73,0.0,141.92,0.38,12,0.0,10,0.0,2,0.0,0,0.0,83.33,0.0,2021-03-02,-,0,-
-,-,orangeblood,-,1245.92,-1.42,1590.94,0.0,115.0,0.47,24,0.0,15,0.0,9,0.0,0,0.0,62.5,0.0,2020-09-27,-,0,-
-,-,pootify,-,1245.81,-1.5,1572.66,0.0,108.95,0.5,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2025-01-13,-,0,1067.0
990,-72,Sale,-,1245.49,-1.64,1544.0,0.0,99.5,0.55,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2026-03-09,-,0,-
991,-29,Kruch,DE,1245.47,28.52,1334.48,27.15,29.67,-0.45,420,24.0,156,15.0,256,9.0,8,0.0,37.14,1.53,2026-07-29,-,0,697.0
-,-,casual_umami,AT,1244.49,-1.44,1583.85,0.0,113.12,0.48,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2023-12-03,-,0,-
-,-,Viler,-,1244.35,-2.87,1417.61,0.0,57.75,0.96,90,0.0,37,0.0,53,0.0,0,0.0,41.11,0.0,2024-03-03,-,0,-
-,-,Tsachi,-,1244.0,-1.72,1530.34,0.0,95.44,0.57,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2023-04-16,-,0,-
992,-96,Claudius74,CA,1243.54,-15.25,1328.16,-15.08,28.2,0.06,432,24.0,163,7.0,267,17.0,2,0.0,37.73,-0.51,2026-08-01,-,0,558.0
-,-,Drannoc,-,1243.31,-2.08,1481.61,0.0,79.43,0.69,48,0.0,21,0.0,26,0.0,1,0.0,43.75,0.0,2021-06-02,-,0,-
993,-71,Zero_1627,-,1243.17,-2.24,1464.12,0.0,73.65,0.75,30,0.0,13,0.0,17,0.0,0,0.0,43.33,0.0,2026-03-02,-,0,989.0
-,-,MrTriangle,-,1242.98,-2.24,1468.11,0.0,75.04,0.75,36,0.0,18,0.0,18,0.0,0,0.0,50.0,0.0,2024-09-04,-,0,-
-,-,tongtong,-,1242.32,-1.95,1493.83,0.0,83.83,0.65,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2025-01-13,-,0,1118.0
-,-,Crygen,-,1242.29,-1.94,1496.62,0.0,84.78,0.65,36,0.0,14,0.0,22,0.0,0,0.0,38.89,0.0,2020-12-06,-,0,-
-,-,Grandnewby,-,1242.26,-2.19,1467.08,0.0,74.94,0.73,36,0.0,17,0.0,19,0.0,0,0.0,47.22,0.0,2025-04-30,-,0,849.0
994,-35,Andreyko2003,-,1242.2,22.61,1382.94,12.48,46.91,-3.38,87,12.0,30,5.0,56,7.0,1,0.0,34.48,1.15,2026-07-31,-,0,661.0
-,-,Grassman,-,1242.02,-2.98,1408.48,0.0,55.49,0.99,117,0.0,52,0.0,65,0.0,0,0.0,44.44,0.0,2023-02-05,-,0,-
-,-,fu1luo,-,1241.99,-2.05,1480.73,0.0,79.58,0.68,30,0.0,10,0.0,18,0.0,2,0.0,33.33,0.0,2024-02-25,-,0,-
-,-,Gladue,-,1241.9,-1.41,1588.94,0.0,115.68,0.47,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2023-03-01,-,0,-
-,-,SuwalaT,-,1241.82,-2.89,1411.79,0.0,56.66,0.96,144,0.0,60,0.0,83,0.0,1,0.0,41.67,0.0,2023-09-03,G,2,-
-,-,Devius,-,1241.82,-1.67,1535.38,0.0,97.85,0.56,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2024-07-01,-,0,-
-,-,Bahul,-,1239.58,-1.68,1531.86,0.0,97.43,0.56,18,0.0,9,0.0,7,0.0,2,0.0,50.0,0.0,2024-04-04,-,0,-
-,-,Petardillo,-,1239.55,-1.62,1542.67,0.0,101.04,0.54,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2024-04-04,-,0,-
-,-,fraction,-,1239.29,-2.86,1412.06,0.0,57.59,0.95,114,0.0,45,0.0,68,0.0,1,0.0,39.47,0.0,2024-04-04,-,0,-
-,-,Irishdomer08,-,1239.14,-2.69,1424.19,0.0,61.68,0.9,144,0.0,60,0.0,82,0.0,2,0.0,41.67,0.0,2021-09-05,G,4,-
-,-,GedoMazo,-,1238.4,-1.42,1583.63,0.0,115.08,0.47,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2024-04-04,-,0,-
995,-67,Jobjobsdone,-,1237.55,-2.22,1459.74,0.0,74.06,0.74,30,0.0,12,0.0,18,0.0,0,0.0,40.0,0.0,2026-03-18,-,0,-
996,122,Zielonus,-,1237.5,134.13,1465.81,108.73,76.11,-8.46,30,6.0,15,5.0,15,1.0,0,0.0,50.0,8.33,2026-08-06,-,0,1118.0
997,-86,C3POsMidriff,-,1237.49,-13.12,1418.44,-22.91,60.31,-3.26,54,6.0,22,1.0,32,5.0,0,0.0,40.74,-3.01,2026-07-26,G,2,426.0
-,-,Megatron,GB,1237.38,-2.91,1407.48,0.0,56.7,0.97,96,0.0,42,0.0,53,0.0,1,0.0,43.75,0.0,2024-04-04,-,0,1262.0
998,-71,sbaro,-,1237.0,-4.2,1359.13,0.0,40.71,1.4,150,0.0,59,0.0,89,0.0,2,0.0,39.33,0.0,2025-10-25,-,0,578.0
-,-,feanorek,-,1236.77,-1.32,1607.04,0.0,123.42,0.44,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2020-09-27,-,0,-
-,-,footjoy39,-,1236.61,-1.47,1569.97,0.0,111.12,0.49,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2025-01-17,-,0,1067.0
-,-,eugeneg,-,1236.52,-2.62,1425.93,0.0,63.14,0.87,84,0.0,42,0.0,42,0.0,0,0.0,50.0,0.0,2022-06-05,-,0,-
-,-,DocFleischmann,-,1236.33,-1.45,1574.66,0.0,112.78,0.48,12,0.0,5,0.0,6,0.0,1,0.0,41.67,0.0,2024-04-04,-,0,-
999,-41,olawaco,-,1236.0,16.34,1380.26,12.92,48.09,-1.14,78,6.0,34,3.0,44,3.0,0,0.0,43.59,0.53,2026-07-28,-,0,1118.0
-,-,Arnekin,-,1235.73,-2.05,1479.25,0.0,81.17,0.68,42,0.0,21,0.0,19,0.0,2,0.0,50.0,0.0,2024-12-03,G,2,1287.0
1000,-67,sms18004,-,1235.24,-1.19,1388.45,-4.06,51.07,-0.95,114,6.0,42,1.0,69,5.0,3,0.0,36.84,-1.12,2026-07-25,-,0,801.0
-,-,Oslot,-,1234.99,-2.27,1452.46,0.0,72.49,0.76,54,0.0,29,0.0,25,0.0,0,0.0,53.7,0.0,2023-01-15,-,0,-
-,-,Hendra,-,1234.83,-2.44,1436.9,0.0,67.36,0.81,60,0.0,27,0.0,31,0.0,2,0.0,45.0,0.0,2023-12-03,-,0,-
1001,-71,Deremfi,-,1234.7,-2.39,1442.09,0.0,69.13,0.8,60,0.0,25,0.0,35,0.0,0,0.0,41.67,0.0,2026-01-08,-,0,-
1002,-73,Francis88,-,1234.66,-3.77,1367.06,0.0,44.13,1.26,117,0.0,45,0.0,72,0.0,0,0.0,38.46,0.0,2025-10-16,-,0,611.0
-,-,master176281,DE,1234.31,-3.05,1397.77,0.0,54.49,1.02,165,0.0,71,0.0,94,0.0,0,0.0,43.03,0.0,2023-02-05,-,0,-
-,-,Hamtes,CZ,1234.17,-2.61,1421.89,0.0,62.57,0.87,54,0.0,19,0.0,33,0.0,2,0.0,35.19,0.0,2023-12-03,-,0,-
-,-,alienchick,-,1233.85,-2.01,1478.6,0.0,81.58,0.67,36,0.0,16,0.0,20,0.0,0,0.0,44.44,0.0,2021-06-02,-,0,-
-,-,ZacDeMundo,CA,1233.75,-3.46,1377.69,0.0,47.98,1.15,147,0.0,55,0.0,91,0.0,1,0.0,37.41,0.0,2024-09-04,-,0,-
1003,-56,luckrider,DE,1233.75,9.69,1348.54,6.02,38.26,-1.22,156,12.0,55,6.0,97,5.0,4,1.0,35.26,1.23,2026-08-11,-,0,432.0
-,-,satur,-,1233.46,-1.47,1565.69,0.0,110.74,0.49,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2024-04-04,-,0,-
-,-,Entername,-,1233.38,-1.75,1514.75,0.0,93.79,0.58,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2025-03-10,-,0,939.0
1004,-95,JohnnyMac,-,1233.28,-17.51,1322.45,-16.6,29.72,0.3,450,18.0,167,3.0,274,15.0,9,0.0,37.11,-0.85,2026-08-03,-,0,512.0
-,-,Bummelmuhkuh,-,1233.05,-1.25,1624.62,0.0,130.52,0.42,12,0.0,10,0.0,2,0.0,0,0.0,83.33,0.0,2021-03-02,-,0,-
1005,-74,wisteria,MO,1232.92,-3.86,1370.74,0.0,45.94,1.29,180,0.0,70,0.0,104,0.0,6,0.0,38.89,0.0,2026-05-08,-,0,1388.0
1006,-43,CuJ,-,1232.17,15.43,1337.86,7.59,35.23,-2.61,159,24.0,59,10.0,99,14.0,1,0.0,37.11,0.81,2026-07-26,-,0,690.0
-,-,shockway,-,1232.08,-2.87,1409.23,0.0,59.05,0.96,108,0.0,46,0.0,61,0.0,1,0.0,42.59,0.0,2022-09-04,-,0,-
1007,-13,KTMatthews,CA,1231.73,32.55,1387.94,26.15,52.07,-2.13,84,6.0,31,4.0,52,2.0,1,0.0,36.9,2.28,2026-07-29,-,0,674.0
1008,-100,peppe76,-,1231.66,-19.81,1321.74,-19.8,30.03,0.0,426,18.0,145,3.0,276,15.0,5,0.0,34.04,-0.76,2026-08-01,-,0,640.0
1009,-33,InGodWeTrust,-,1231.66,22.22,1507.06,-27.13,91.8,-16.45,18,6.0,7,3.0,11,3.0,0,0.0,38.89,5.56,2026-07-27,-,0,-
1010,-76,kwerra,-,1231.51,-3.94,1359.55,0.0,42.68,1.31,183,0.0,70,0.0,110,0.0,3,0.0,38.25,0.0,2026-01-11,-,0,1118.0
1011,-66,Cyrus_j2s,-,1231.28,6.16,1362.42,5.01,43.71,-0.38,168,6.0,65,2.0,103,4.0,0,0.0,38.69,-0.2,2026-08-10,-,0,872.0
1012,-74,GetGot,-,1231.19,-1.87,1493.38,0.0,87.4,0.62,18,0.0,7,0.0,11,0.0,0,0.0,38.89,0.0,2026-03-01,-,0,-
1013,-21,Vegeta4791,-,1230.87,31.29,1320.05,29.71,29.73,-0.53,327,24.0,112,13.0,212,9.0,3,2.0,34.25,1.58,2026-07-27,-,0,648.0
-,-,Crazybastard77,-,1230.79,-1.27,1616.08,0.0,128.43,0.42,12,0.0,6,0.0,5,0.0,1,0.0,50.0,0.0,2020-09-27,-,0,-
1014,-77,trojanrabbit,-,1230.7,-3.52,1371.67,0.0,46.99,1.17,120,0.0,52,0.0,68,0.0,0,0.0,43.33,0.0,2026-01-19,-,0,1269.0
-,-,Mouette,-,1230.02,-2.52,1426.71,0.0,65.56,0.84,57,0.0,22,0.0,34,0.0,1,0.0,38.6,0.0,2024-10-13,-,0,-
-,-,Eira,-,1229.81,-2.23,1449.13,0.0,73.11,0.74,48,0.0,26,0.0,22,0.0,0,0.0,54.17,0.0,2022-03-06,-,0,-
-,-,MistWalker,-,1229.79,-1.89,1491.62,0.0,87.28,0.63,36,0.0,17,0.0,17,0.0,2,0.0,47.22,0.0,2019-12-30,-,0,-
1015,unretired,Kelvinator,CA,1229.42,56.93,1366.41,56.04,45.66,-0.3,180,6.0,69,6.0,110,0.0,1,0.0,38.33,2.12,2026-07-29,-,0,1280.0
-,-,SayNoToGreen,-,1228.76,-1.98,1477.59,0.0,82.94,0.66,36,0.0,19,0.0,17,0.0,0,0.0,52.78,0.0,2021-06-02,-,0,-
1016,-66,JakubZGandalfova,-,1228.66,5.1,1361.28,-9.09,44.21,-4.73,102,18.0,44,5.0,58,13.0,0,0.0,43.14,-3.29,2026-07-27,-,0,802.0
-,-,Davidmel,IL,1228.66,-3.71,1363.89,0.0,45.08,1.24,234,0.0,88,0.0,142,0.0,4,0.0,37.61,0.0,2024-09-01,-,0,-
1017,-118,backspace,-,1228.59,-28.56,1381.23,-34.02,50.88,-1.82,66,6.0,25,0.0,39,5.0,2,1.0,37.88,-3.79,2026-07-22,-,0,1259.0
1018,-52,MajorGaz,-,1228.4,13.13,1376.02,9.87,49.21,-1.08,162,6.0,65,3.0,97,3.0,0,0.0,40.12,0.38,2026-07-31,-,0,-
-,-,RooK666,-,1228.38,-1.33,1597.37,0.0,123.0,0.44,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2021-09-05,-,0,-
1019,4,colepiechotta,-,1227.72,50.51,1449.29,27.9,73.86,-7.54,30,6.0,11,3.0,19,3.0,0,0.0,36.67,3.34,2026-07-29,-,0,989.0
-,-,Paul.,-,1227.61,-1.42,1573.62,0.0,115.34,0.47,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2023-03-01,-,0,-
1020,-13,Voras,-,1227.24,39.82,1453.92,27.12,75.56,-4.24,27,3.0,12,2.0,15,1.0,0,0.0,44.44,2.77,2026-06-28,-,0,989.0
-,-,Massi1971,-,1227.13,-2.06,1468.78,0.0,80.55,0.69,48,0.0,21,0.0,27,0.0,0,0.0,43.75,0.0,2021-03-02,-,0,-
-,-,Don_B,-,1227.09,-1.2,1633.49,0.0,135.47,0.4,12,0.0,10,0.0,2,0.0,0,0.0,83.33,0.0,2021-06-02,-,0,-
-,-,jamieIsMyNamie,-,1227.09,-2.36,1435.87,0.0,69.59,0.79,72,0.0,35,0.0,37,0.0,0,0.0,48.61,0.0,2021-06-02,-,0,-
-,-,yojimbo79,PL,1226.91,-2.3,1440.02,0.0,71.04,0.77,48,0.0,26,0.0,22,0.0,0,0.0,54.17,0.0,2022-09-04,-,0,-
1021,-79,rstrack,-,1226.83,-2.69,1409.51,0.0,60.89,0.9,48,0.0,19,0.0,27,0.0,2,0.0,39.58,0.0,2026-03-01,-,0,1287.0
1022,-79,N0rBeer,-,1226.69,-2.4,1431.88,0.0,68.4,0.8,36,0.0,15,0.0,20,0.0,1,0.0,41.67,0.0,2026-03-05,-,0,939.0
-,-,RolldUpTrips,-,1226.64,-1.89,1485.95,0.0,86.44,0.63,48,0.0,25,0.0,23,0.0,0,0.0,52.08,0.0,2019-05-19,-,0,-
1023,-97,mooscolly,AU,1226.34,-15.58,1335.04,-17.62,36.23,-0.68,228,12.0,84,3.0,141,9.0,3,0.0,36.84,-0.66,2026-08-07,-,0,720.0
1024,0,Leonidas33,-,1226.3,49.18,1489.57,-2.91,87.76,-17.36,21,6.0,13,4.0,8,2.0,0,0.0,61.9,1.9,2026-07-31,-,0,1118.0
1025,-85,kalev,-,1225.79,-4.12,1349.86,0.0,41.36,1.37,117,0.0,46,0.0,71,0.0,0,0.0,39.32,0.0,2025-11-04,-,0,576.0
1026,-65,KorXo,ES,1225.7,8.55,1325.33,4.72,33.21,-1.27,384,24.0,140,10.0,231,14.0,13,0.0,36.46,0.35,2026-08-11,G,2,596.0
-,-,Schmitztopher,-,1225.5,-1.9,1483.3,0.0,85.93,0.63,36,0.0,17,0.0,19,0.0,0,0.0,47.22,0.0,2020-06-28,G,2,-
1027,new,GrazDozTrez,-,1225.41,775.41,1527.09,27.09,100.56,100.56,12,12.0,6,6.0,6,6.0,0,0.0,50.0,50.0,2026-07-27,-,0,-
1028,-71,razorsedger,-,1225.17,4.93,1426.29,-14.38,67.04,-6.44,36,6.0,16,2.0,20,4.0,0,0.0,44.44,-2.23,2026-07-28,-,0,939.0
-,-,Manish05,-,1224.93,-2.31,1441.82,0.0,72.29,0.77,72,0.0,34,0.0,37,0.0,1,0.0,47.22,0.0,2021-03-02,G,2,-
-,-,rslyzc,-,1224.91,-1.61,1529.5,0.0,101.53,0.54,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2024-04-04,-,0,-
-,-,snowcrush,SG,1224.76,-2.64,1416.9,0.0,64.05,0.88,72,0.0,31,0.0,41,0.0,0,0.0,43.06,0.0,2022-09-04,-,0,-
-,-,Mariac,-,1224.17,-1.13,1656.55,0.0,144.13,0.38,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2024-12-15,-,0,-
1029,-36,Foxxx,-,1224.05,24.8,1434.76,2.74,70.24,-7.35,36,6.0,15,3.0,21,3.0,0,0.0,41.67,1.67,2026-08-11,-,0,-
-,-,NillisLukins,-,1223.92,-1.6,1529.22,0.0,101.77,0.53,24,0.0,15,0.0,9,0.0,0,0.0,62.5,0.0,2020-06-28,-,0,-
1030,-110,abobey,ES,1223.73,-22.21,1312.84,-22.59,29.7,-0.13,432,24.0,142,3.0,286,21.0,4,0.0,32.87,-1.2,2026-07-29,-,0,534.0
-,-,laimas123,-,1223.28,-2.02,1467.36,0.0,81.36,0.67,48,0.0,22,0.0,26,0.0,0,0.0,45.83,0.0,2021-03-02,-,0,-
-,-,Bendor,-,1223.24,-2.41,1428.86,0.0,68.54,0.8,72,0.0,31,0.0,41,0.0,0,0.0,43.06,0.0,2021-09-05,-,0,-
-,-,Runje,-,1223.02,-1.58,1532.59,0.0,103.19,0.53,24,0.0,13,0.0,10,0.0,1,0.0,54.17,0.0,2020-12-06,-,0,-
-,-,Izmar,-,1222.8,-1.36,1581.81,0.0,119.67,0.45,12,0.0,9,0.0,2,0.0,1,0.0,75.0,0.0,2021-06-02,-,0,-
-,-,alcardonac,-,1222.19,-4.14,1345.65,0.0,41.15,1.38,192,0.0,70,0.0,120,0.0,2,0.0,36.46,0.0,2025-07-21,-,0,788.0
1031,-44,saZmer,-,1221.65,19.82,1439.2,-5.73,72.52,-8.51,30,6.0,11,3.0,19,3.0,0,0.0,36.67,3.34,2026-08-04,-,0,-
1032,35,hyudun,-,1221.49,77.25,1466.32,45.17,81.61,-10.69,24,6.0,10,5.0,14,1.0,0,0.0,41.67,13.89,2026-08-06,-,0,-
1033,-82,vuffe,-,1221.28,-1.76,1501.69,0.0,93.47,0.59,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2026-03-05,-,0,-
1034,-129,Gympanse,-,1221.17,-34.11,1382.33,-68.2,53.72,-11.36,54,18.0,21,5.0,32,12.0,1,1.0,38.89,-5.55,2026-07-30,-,0,-
-,-,fygarslayer,-,1221.1,-2.08,1456.21,0.0,78.37,0.69,48,0.0,21,0.0,27,0.0,0,0.0,43.75,0.0,2021-03-02,-,0,-
1035,-133,Jaja,CZ,1220.45,-35.66,1365.89,-39.62,48.48,-1.32,108,6.0,41,0.0,66,6.0,1,0.0,37.96,-2.24,2026-08-01,-,0,1062.0
-,-,icarium_jag,-,1220.3,-2.52,1416.06,0.0,65.25,0.84,84,0.0,37,0.0,46,0.0,1,0.0,44.05,0.0,2021-12-05,-,0,-
-,-,josqvin,-,1220.28,-1.56,1534.84,0.0,104.85,0.52,24,0.0,15,0.0,9,0.0,0,0.0,62.5,0.0,2020-03-29,-,0,-
-,-,piopapero,-,1219.9,-1.83,1486.98,0.0,89.03,0.61,36,0.0,19,0.0,17,0.0,0,0.0,52.78,0.0,2021-03-02,-,0,-
1036,-66,PacoHolliday,-,1219.89,5.76,1313.37,2.46,31.16,-1.1,267,24.0,94,11.0,173,13.0,0,0.0,35.21,1.05,2026-07-28,-,0,505.0
1037,-81,Zzharg,-,1219.84,-1.5,1547.34,0.0,109.17,0.5,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2026-01-24,-,0,-
1038,-83,Cromlech,-,1219.49,-2.02,1330.08,-14.08,36.86,-4.02,135,24.0,49,8.0,84,15.0,2,1.0,36.3,-0.64,2026-07-22,-,0,705.0
1039,-79,FabioBE81,-,1219.13,-0.13,1338.84,-0.38,39.9,-0.08,168,6.0,59,3.0,109,3.0,0,0.0,35.12,0.55,2026-08-03,-,0,718.0
1040,-123,AlkashRusanovskiy,-,1218.49,-28.69,1457.05,-45.04,79.52,-5.45,39,3.0,11,0.0,27,2.0,1,1.0,28.21,-2.35,2026-07-01,-,0,-
-,-,uday,PL,1218.27,-3.15,1376.46,0.0,52.73,1.05,78,0.0,30,0.0,47,0.0,1,0.0,38.46,0.0,2025-04-01,-,0,872.0
-,-,wicaksonoadi,-,1217.88,-1.79,1492.51,0.0,91.54,0.6,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2021-06-02,-,0,-
-,-,Fler,-,1217.57,-1.5,1545.91,0.0,109.45,0.5,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2020-09-27,-,0,-
-,-,Caracalla,-,1216.16,-3.56,1359.93,0.0,47.92,1.19,129,0.0,50,0.0,78,0.0,1,0.0,38.76,0.0,2024-11-11,-,0,1170.0
-,-,Grandmaster_Max,-,1214.31,-1.84,1481.15,0.0,88.94,0.61,36,0.0,20,0.0,15,0.0,1,0.0,55.56,0.0,2020-12-06,-,0,-
1041,-77,DerIch86,-,1214.21,-1.81,1486.0,0.0,90.6,0.6,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2026-01-12,-,0,872.0
-,-,karatox,-,1213.68,-3.86,1347.66,0.0,44.66,1.29,198,0.0,81,0.0,114,0.0,3,0.0,40.91,0.0,2024-10-01,-,0,-
1042,unretired,Togodomus,-,1213.68,131.32,1548.93,77.31,111.75,-18.0,15,3.0,8,3.0,7,0.0,0,0.0,53.33,11.66,2026-06-29,-,0,-
-,-,g.threepwood,-,1213.59,-2.18,1439.91,0.0,75.44,0.73,60,0.0,29,0.0,30,0.0,1,0.0,48.33,0.0,2021-06-02,-,0,-
-,-,MGdesmadre,-,1213.57,-2.58,1403.76,0.0,63.39,0.86,96,0.0,45,0.0,51,0.0,0,0.0,46.88,0.0,2022-03-06,-,0,-
-,-,Midyat,-,1213.31,-2.13,1446.25,0.0,77.64,0.71,30,0.0,11,0.0,19,0.0,0,0.0,36.67,0.0,2025-01-08,-,0,989.0
-,-,Splitx,-,1213.29,-1.76,1491.97,0.0,92.9,0.59,36,0.0,23,0.0,13,0.0,0,0.0,63.89,0.0,2021-03-02,-,0,-
1043,-12,Gramadancho,-,1213.12,39.41,1445.77,26.2,77.55,-4.4,27,3.0,13,2.0,14,1.0,0,0.0,48.15,2.32,2026-06-22,-,0,1118.0
1044,-76,Adysian,-,1212.94,-1.64,1511.44,0.0,99.5,0.55,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2026-03-03,-,0,-
-,-,BTA,-,1212.74,-3.06,1375.61,0.0,54.29,1.02,129,0.0,44,0.0,84,0.0,1,0.0,34.11,0.0,2023-02-05,-,0,-
-,-,Chul,-,1212.5,-2.35,1424.78,0.0,70.76,0.78,84,0.0,28,0.0,53,0.0,3,0.0,33.33,0.0,2020-12-06,G,2,-
